run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
positive_0p10_left_early_native_strong_ice,positive,left,left,1189,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.24834934724825358, 0.5819552121186833, -7.183067662480669e-06]","[0.24956874028915638, 0.585043370325721, -7.2352874732478645e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.046828500232987,1192,3,2.3651728141730515
positive_0p10_left_early_native_strong_ice,positive,left,left,1190,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.0901366752997359, 0.6443345747142274, -3.1931644779714663e-07]","[0.0924125375176515, 0.6501516942022588, -2.377962773553177e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,8.917878103793067,1194,4,8.371087248413955
positive_0p10_left_early_native_strong_ice,positive,left,left,1193,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.25078055976592956, 0.5881471021580144, -7.240978242062379e-06]","[0.2532288391018838, 0.5943785256716285, -2.6580027608358314e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,2.982388412817043,1198,5,2.5514631603507207
positive_0p10_left_early_native_strong_ice,positive,left,left,1195,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.09394276631340709, 0.6540254604191146, -1.452588158724899e-05]","[0.0962136114174943, 0.6598616125360532, -5.464155497403311e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,8.750467466385471,1199,4,8.128941785659606
positive_0p10_left_early_native_strong_ice,positive,left,left,1199,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.25441489498672737, 0.5975328087410882, -5.5928676051669735e-06]","[0.26008644757341054, 0.6117230923377662, -8.033450380334761e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.8483541764652367,1209,10,3.4068392365139646
positive_0p10_left_early_native_strong_ice,positive,left,left,1200,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.09772643635595657, 0.663750483617043, -3.547315609656043e-06]","[0.1038789034178047, 0.678985289350447, -1.138261942618124e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,8.211196056564313,1209,9,7.920735302062001
positive_0p10_left_early_native_strong_ice,positive,left,left,1210,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1054319464520932, 0.6827266172185755, -2.807948865007903e-06]","[0.1054319464520932, 0.6827266172185755, -2.807948865007903e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,7.591130328148833,1211,1,7.591130328148833
positive_0p10_left_early_native_strong_ice,positive,left,left,1210,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.2613892650283225, 0.6148862548660454, -4.9521235986477175e-06]","[0.2626945571523535, 0.6180501398418462, -2.8914686089898112e-08]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.5066778267104484,1213,3,2.8707061801773155
positive_0p10_left_early_native_strong_ice,positive,left,left,1212,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.10698354411969802, 0.6864539439418609, -1.1459403076313768e-06]","[0.10853345492949124, 0.6901635579438127, -6.961486225254276e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,7.446368888736394,1215,3,6.6480984541764485
positive_0p10_left_early_native_strong_ice,positive,left,left,1216,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.11008985844809199, 0.6938476710215958, -1.0733032725751546e-05]","[0.11163805003647814, 0.6975331415822704, -7.925878238584927e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,7.433312025771379,1219,3,7.317716190813832
positive_0p10_left_early_native_strong_ice,positive,left,left,1214,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.2640080950716065, 0.6212241943823066, -1.0996807416258081e-05]","[0.26796948595886466, 0.6307374153333072, -4.934648893714644e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.4335957359717657,1221,7,2.7674979422678017
positive_0p10_left_early_native_strong_ice,positive,left,left,1221,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.11398204808428242, 0.7030220009997017, -9.632038640100538e-06]","[0.11551944095259814, 0.7066150453223241, -9.428514832196533e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.728469292367389,1224,3,5.692117637796012
positive_0p10_left_early_native_strong_ice,positive,left,left,1222,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.26934118550800873, 0.6339110685344252, -1.0696299736767667e-05]","[0.2713764262636875, 0.6386967360443687, -1.0772816519358241e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,4.203324709738486,1226,4,3.7404775888192896
positive_0p10_left_early_native_strong_ice,positive,left,left,1225,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.11705293028610636, 0.7101758111252133, -5.889511022344474e-07]","[0.11782865420250443, 0.7119381082253513, -6.218581698191894e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.525848502794711,1227,2,4.956289441378065
positive_0p10_left_early_native_strong_ice,positive,left,left,1227,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.272765966225881, 0.641877979199252, -1.4190751545378744e-06]","[0.272765966225881, 0.641877979199252, -1.4190751545378744e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,2.4751523081169733,1228,1,2.4751523081169733
positive_0p10_left_early_native_strong_ice,positive,left,left,1228,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.11938292933143002, 0.7154282541085408, -8.734182829067683e-06]","[0.1209151218212125, 0.7189026618113995, -3.6300347036888336e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.363510286681744,1231,3,5.32292804751814
positive_0p10_left_early_native_strong_ice,positive,left,left,1229,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.27418071829044005, 0.645052124499684, -6.834053861162759e-06]","[0.2762935153111151, 0.6498125713244861, -8.375344069527779e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,4.016247674012088,1233,4,3.5947243175210195
positive_0p10_left_early_native_strong_ice,positive,left,left,1232,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1224647317084272, 0.7223501842198274, -4.399941704591459e-06]","[0.1240078900989049, 0.7257782571140725, -3.191614209946403e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.322761761335023,1235,3,5.224516407287305
positive_0p10_left_early_native_strong_ice,positive,left,left,1234,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.2777138215873608, 0.6529806848641919, -8.186348216893125e-06]","[0.27914290326485913, 0.6561371819702282, -6.7325686420871556e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.913681314157853,1237,3,3.4022703919436954
positive_0p10_left_early_native_strong_ice,positive,left,left,1236,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.12555865978505087, 0.7291911352550391, -2.7264613933208892e-06]","[0.12555865978505087, 0.7291911352550391, -2.7264613933208892e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.106886196289903,1237,1,6.106886196289903
positive_0p10_left_early_native_strong_ice,positive,left,left,1238,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1271135172741007, 0.7325923707952645, -1.0176152382135317e-06]","[0.1271135172741007, 0.7325923707952645, -1.0176152382135317e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.3616307082987635,1239,1,6.3616307082987635
positive_0p10_left_early_native_strong_ice,positive,left,left,1238,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.28057572715695256, 0.6592824115481347, -2.8242439788495055e-06]","[0.2820057462035782, 0.6624092943887252, -6.900436999968118e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,4.482882775152405,1241,3,3.6444332772442336
positive_0p10_left_early_native_strong_ice,positive,left,left,1240,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.12866332395779323, 0.7359694833523669, -9.964411762097836e-07]","[0.130176135821731, 0.739275147919704, -2.1966443522480894e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,5.560335853148793,1243,3,4.256557947290567
positive_0p10_left_early_native_strong_ice,positive,left,left,1242,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.28343060925696273, 0.6655319033304817, -8.118144272623029e-06]","[0.2848605198550846, 0.6686451092086846, -4.888497513344525e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,4.669867103779266,1245,3,4.142075543850329
positive_0p10_left_early_native_strong_ice,positive,left,left,1244,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.13166008483763242, 0.7425005538767669, -3.974280445989686e-06]","[0.13239357629548076, 0.7440941400830653, -3.3300519998585854e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,5.743332353488794,1246,2,3.877850396231647
positive_0p10_left_early_native_strong_ice,positive,left,right,1237,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.11693932287204384, 0.1833689941972041, -1.8184337892621083e-05]","[0.12465650644517068, 0.19422934736273612, -1.0520444963635356e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,205.26635380224883,1247,10,180.63474480445672
positive_0p10_left_early_native_strong_ice,positive,left,left,1247,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.13381829699260622, 0.7472301793172101, -8.014668866629382e-07]","[0.13453182603894231, 0.7487763349181943, -3.0767619112193056e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,5.950553051626688,1249,2,5.839168792956482
positive_0p10_left_early_native_strong_ice,positive,left,left,1251,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.13667873369283667, 0.7533712095989212, -3.7885096677708896e-06]","[0.13739872348990678, 0.7548906362700957, -1.6344055062816887e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,5.514674470600867,1253,2,5.435882538262883
positive_0p10_left_early_native_strong_ice,positive,left,left,1246,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.28627681909805625, 0.6717643415996642, -1.2220997400613776e-05]","[0.29133580290666805, 0.6825750282585561, -6.131836597311757e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,4.737488556312377,1254,8,3.8952135791594573
positive_0p10_left_early_native_strong_ice,positive,left,left,1254,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.13885402405010394, 0.7578945836063494, -4.4489629192068225e-06]","[0.1395677055674961, 0.7593811624563416, -3.921476268542445e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,5.849375000924187,1256,2,3.9349291259160806
positive_0p10_left_early_native_strong_ice,positive,left,left,1257,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1410109198733996, 0.7623408187233914, -2.040162857111505e-06]","[0.14613127792175845, 0.7720580073140367, -3.0814896180286766e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.666799599650533,1265,8,6.439321791665076
positive_0p10_left_early_native_strong_ice,positive,left,left,1266,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.14757239401884442, 0.7744960349552674, -1.1720620128330417e-06]","[0.15049123157187033, 0.7789731619756276, -3.6668132440964563e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,6.539232551623353,1271,5,6.435037857894756
positive_0p10_left_early_native_strong_ice,positive,left,left,1255,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.29280946113423967, 0.6856114943800721, -1.4201789281534372e-05]","[0.3080920925756334, 0.7122288262315386, -4.895154858963746e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,5.767175200992433,1275,20,4.9950919957865665
positive_0p10_left_early_native_strong_ice,positive,left,left,1276,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.3098642956147038, 0.7146867246846544, -9.195380366019967e-06]","[0.3134459933422791, 0.7193729258993177, -6.596925953811228e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,4.931100962206275,1281,5,4.744740652088236
positive_0p10_left_early_native_strong_ice,positive,left,left,1272,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.15195658947105745, 0.781029323879861, -3.585119696752903e-06]","[0.15865790266783492, 0.7889235325834726, -2.458612572447949e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,10.404347080255224,1282,10,5.959227415731559
positive_0p10_left_early_native_strong_ice,positive,left,left,1283,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.16012633335181026, 0.7902103902311869, -8.116914344755144e-06]","[0.16377482805790056, 0.7926814746573347, -5.884825469482102e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,9.825971639304997,1289,6,9.158612943068832
positive_0p10_left_early_native_strong_ice,positive,left,left,1282,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.3153068905725483, 0.7216816838195952, -1.0019225575627622e-05]","[0.3222328695898871, 0.7294845967893023, -5.5535326144301456e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,3.8643246172415235,1290,8,2.622415478996612
positive_0p10_left_early_native_strong_ice,positive,left,left,1292,left_foot_contact_4,20,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.32531204151838544, 0.7326030301567523, -9.570840328460006e-06]","[0.3302802702611971, 0.7374789156748436, -1.006146423321308e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,3.0005223514188497,1298,6,2.753379400060016
positive_0p10_left_early_native_strong_ice,positive,left,left,1290,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1652442744931959, 0.7934226654342604, -8.359621287840069e-06]","[0.17096749625671986, 0.7952580999179719, -5.178242493977803e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,8.530811664727777,1299,9,7.544397212371147
positive_0p10_left_early_native_strong_ice,positive,left,right,1252,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.128624749180678, 0.19977153990842716, -6.216170672827814e-05]","[0.13516337916480642, 0.2102296811240655, -5.962932033157231e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,41,mjINT_EULER,model.pair_friction before mj_step,False,166.78754890398264,1304,52,85.27827179177153
positive_0p10_left_early_native_strong_ice,positive,left,left,1300,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.17240275384674464, 0.795489784123708, -9.921332718237919e-06]","[0.1795537628785045, 0.7967112384259195, -6.3648079373784805e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,10.10987435107107,1311,11,9.74708598810652
positive_0p10_left_early_native_strong_ice,positive,left,right,1309,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1353717880513572, 0.2112868404511113, -1.4779322152352892e-05]","[0.13550279147642674, 0.21200891548118717, -2.784454578436124e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,37,mjINT_EULER,model.pair_friction before mj_step,False,65.83910143871002,1313,4,64.47781459055804
positive_0p10_left_early_native_strong_ice,positive,left,left,1312,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.1810015724789168, 0.7969414403147667, -8.689217144100536e-06]","[0.1838921244187368, 0.7973590443452614, -6.466652182401944e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,9.5470752794778,1317,5,9.494566050894184
positive_0p10_left_early_native_strong_ice,positive,left,right,1317,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1357539824764752, 0.21346742858999854, -9.490356293967439e-06]","[0.13586369892611877, 0.2141308415495465, -1.1639176033959031e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,37,mjINT_EULER,model.pair_friction before mj_step,False,69.47504752672832,1320,3,67.45376593923498
positive_0p10_left_early_native_strong_ice,positive,left,right,1325,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1362124120068257, 0.21636970461824837, -1.635326389019809e-05]","[0.13627250562497217, 0.21677661250572247, -1.470575359610593e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,37,mjINT_EULER,model.pair_friction before mj_step,False,73.9653728039982,1327,2,73.07104203402494
positive_0p10_left_early_native_strong_ice,positive,left,right,1331,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.1365695828721744, 0.2189099234432534, -1.3600161766075258e-06]","[0.1366289216612553, 0.21936124448556113, -2.5856090659914788e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,37,mjINT_EULER,model.pair_friction before mj_step,False,73.70447657727101,1333,2,72.77686270893153
positive_0p10_left_early_native_strong_ice,positive,left,left,1318,left_foot_contact_2,18,slip_patch,2,left_ankle_roll_link,7,world,0,True,"[0.18534287910857755, 0.7975342438859462, -6.4601231269112436e-06]","[0.19765003985511154, 0.7999999550470085, -1.2364453323560065e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,11.010769613283985,1336,18,10.385939184176303
positive_0p10_left_early_native_strong_ice,positive,left,right,1335,right_foot_contact_3,34,slip_patch,2,right_ankle_roll_link,13,world,0,True,"[0.13680180352056948, 0.22073830334158984, -9.314313161312704e-07]","[0.13680180352056948, 0.22073830334158984, -9.314313161312704e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,37,mjINT_EULER,model.pair_friction before mj_step,False,73.06995720580143,1336,1,73.06995720580143
