run_id,pair_id,role,target_foot,foot,actual_first_affected_foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,touchdown_sample,physical_onset_sample,time_from_touchdown_to_onset_ms,active_physical_slip_intervals,maximum_contact_anchor_drift_m,stable_loaded_contact_valid,fall_time_s,fall_reason,first_fall_censor_boundary,post_fall_excluded_sample_count,air_mask_sample_count,touchdown_mask_sample_count,invalid_mask_sample_count,contralateral_physical_slip_contamination
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,left,none,3,1755,2087,1755,,,[],0.0017938597593456507,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,left,none,4,2351,2687,2351,,,[],0.0017439017537981272,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,left,none,5,2950,3000,2950,,,[],0.00175916263833642,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,0,43,89,43,,,[],0.0019413311965763569,True,,,,0,0,10,19,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,1,199,604,199,,,[],0.006401648744940758,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,2,856,1202,856,,,[],0.003907840698957443,True,,,,0,0,10,12,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,3,1454,1791,1454,,,[],0.004812322556972504,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,4,2050,2386,2050,,,[],0.0047209556214511395,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,positive,left,right,none,5,2650,2985,2650,,,[],0.0049969847314059734,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,0,36,243,36,,,[],0.0013557551428675652,True,,,,0,0,10,13,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,1,563,908,563,,,[],0.0020174244418740273,True,,,,0,0,10,12,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,2,1152,1489,1152,,,[],0.0015437700785696507,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,3,1755,2087,1755,,,[],0.0017938597593456507,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,4,2351,2687,2351,,,[],0.0017439017537981272,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,left,none,5,2950,3000,2950,,,[],0.00175916263833642,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,0,43,89,43,,,[],0.0019413311965763569,True,,,,0,0,10,19,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,1,199,604,199,,,[],0.006401648744940758,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,2,856,1202,856,,,[],0.003907840698957443,True,,,,0,0,10,12,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,3,1454,1791,1454,,,[],0.004812322556972504,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,4,2050,2386,2050,,,[],0.0047209556214511395,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v0,pair_003,control,left,right,none,5,2650,2985,2650,,,[],0.0049969847314059734,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,0,39,89,39,,,[],0.000674561015330255,True,,,,0,0,10,19,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,1,304,684,304,,,[],0.007934007793664932,True,,,,0,0,10,13,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,2,944,1296,944,,,[],0.0015847411705181003,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,3,1553,1887,1553,,,[],0.0012035529362037778,True,,,,0,0,10,15,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,4,2151,2486,2151,,,[],0.0015434229280799627,True,,,,0,0,10,15,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,left,none,5,2748,3000,2748,,,[],0.0016355046536773443,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,right,none,0,37,328,37,,,[],0.002955015981569886,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,right,none,1,641,984,641,,,[],0.004768069367855787,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,right,none,2,1252,1601,1252,,,[],0.004625913221389055,True,,,,0,0,10,11,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,right,none,3,1849,2187,1849,,,[],0.004637025762349367,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,positive,left,right,none,4,2448,2785,2448,,,[],0.004566912539303303,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,0,39,89,39,,,[],0.000674561015330255,True,,,,0,0,10,19,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,1,304,684,304,,,[],0.007934007793664932,True,,,,0,0,10,13,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,2,944,1296,944,,,[],0.0015847411705181003,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,3,1553,1887,1553,,,[],0.0012035529362037778,True,,,,0,0,10,15,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,4,2151,2486,2151,,,[],0.0015434229280799627,True,,,,0,0,10,15,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,left,none,5,2748,3000,2748,,,[],0.0016355046536773443,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,right,none,0,37,328,37,,,[],0.002955015981569886,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,right,none,1,641,984,641,,,[],0.004768069367855787,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,right,none,2,1252,1601,1252,,,[],0.004625913221389055,True,,,,0,0,10,11,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,right,none,3,1849,2187,1849,,,[],0.004637025762349367,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v1,pair_004,control,left,right,none,4,2448,2785,2448,,,[],0.004566912539303303,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,left,none,0,44,402,44,,,[],0.005536844953894615,True,,,,0,0,10,12,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,left,none,1,706,1044,706,,,[],0.0014404660323634744,True,,,,0,0,10,12,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,left,none,2,1291,1640,1291,,,[],0.0014018170768395066,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,left,none,3,1899,2231,1899,,,[],0.0014325339579954743,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,left,none,4,2496,2832,2496,,,[],0.0014344325754791498,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,0,34,153,34,,,[],0.0009941871976479888,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,1,368,745,368,,,[],0.008003970608115196,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,2,995,1328,995,,,[],0.0038963749539107084,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,3,1336,1340,1336,,,[],0.00045274387230165303,False,,,,0,0,4,4,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,4,1599,1943,1599,,,[],0.004388279281556606,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,5,2193,2535,2193,,,[],0.005162886343896389,True,,,,0,0,10,10,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,6,2538,2541,2538,,,[],0.0001594525238033384,False,,,,0,0,3,3,False
positive_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,positive,left,right,none,7,2795,3000,2795,,,[],0.004429315682500601,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,left,none,0,44,402,44,,,[],0.005536844953894615,True,,,,0,0,10,12,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,left,none,1,706,1044,706,,,[],0.0014404660323634744,True,,,,0,0,10,12,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,left,none,2,1291,1640,1291,,,[],0.0014018170768395066,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,left,none,3,1899,2231,1899,,,[],0.0014325339579954743,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,left,none,4,2496,2832,2496,,,[],0.0014344325754791498,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,0,34,153,34,,,[],0.0009941871976479888,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,1,368,745,368,,,[],0.008003970608115196,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,2,995,1328,995,,,[],0.0038963749539107084,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,3,1336,1340,1336,,,[],0.00045274387230165303,False,,,,0,0,4,4,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,4,1599,1943,1599,,,[],0.004388279281556606,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,5,2193,2535,2193,,,[],0.005162886343896389,True,,,,0,0,10,10,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,6,2538,2541,2538,,,[],0.0001594525238033384,False,,,,0,0,3,3,False
control_0p10_left_early_loading_moderate_ice_preregistered_v2,pair_005,control,left,right,none,7,2795,3000,2795,,,[],0.004429315682500601,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,0,36,243,36,,,[],0.0013876736629754305,True,,,,0,0,10,13,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,1,563,908,563,,,[],0.0020355968736112118,True,,,,0,0,10,12,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,2,1152,1489,1152,,,[],0.0015472706872969866,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,3,1755,2087,1755,,,[],0.0017948063323274255,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,4,2351,2687,2351,,,[],0.0017447484424337745,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,left,none,5,2950,3000,2950,,,[],0.0017593874363228679,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,0,43,89,43,,,[],0.0019468243699520826,True,,,,0,0,10,19,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,1,199,604,199,,,[],0.006417825352400541,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,2,856,1202,856,,,[],0.003923503682017326,True,,,,0,0,10,12,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,3,1454,1791,1454,,,[],0.004812607076019049,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,4,2050,2386,2050,,,[],0.00472209881991148,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,positive,left,right,none,5,2650,2985,2650,,,[],0.004997010342776775,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,0,36,243,36,,,[],0.0013876736629754305,True,,,,0,0,10,13,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,1,563,908,563,,,[],0.0020355968736112118,True,,,,0,0,10,12,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,2,1152,1489,1152,,,[],0.0015472706872969866,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,3,1755,2087,1755,,,[],0.0017948063323274255,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,4,2351,2687,2351,,,[],0.0017447484424337745,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,left,none,5,2950,3000,2950,,,[],0.0017593874363228679,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,0,43,89,43,,,[],0.0019468243699520826,True,,,,0,0,10,19,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,1,199,604,199,,,[],0.006417825352400541,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,2,856,1202,856,,,[],0.003923503682017326,True,,,,0,0,10,12,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,3,1454,1791,1454,,,[],0.004812607076019049,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,4,2050,2386,2050,,,[],0.00472209881991148,True,,,,0,0,10,10,False
control_0p10_left_mid_loading_early_stance_native_strong_ice_v0,pair_006,control,left,right,none,5,2650,2985,2650,,,[],0.004997010342776775,True,,,,0,0,10,10,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,pair_007,positive,left,left,none,0,39,89,39,,,[],0.0006748225423507392,True,,,,0,0,10,19,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,pair_007,positive,left,left,none,1,304,684,304,,,[],0.007925821468234062,True,,,,0,0,10,13,False
positive_0p10_left_mid_loading_early_stance_native_strong_ice_v1,pair_007,positive,left,left,none,2,944,1296,944,,,[],0.001588647486642003,True,,,,0,0,10,10,False
