run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
whole_hard_control,reference,left,right,211,right_foot_contact_3,33,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.12464342329989586, -0.09521736599681735, -2.073327429721883e-05]","[0.12542800825138123, -0.09686061787879002, -4.2330724948219656e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,49,mjINT_EULER,model geom profile before mj_forward,False,15.112651629336717,602,391,8.187329223131094
whole_hard_control,reference,left,right,209,right_foot_contact_4,34,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.12273670503744816, -0.15490735398118272, -2.5043287272430437e-05]","[0.12335791984602107, -0.15676246928109738, -3.050859959968788e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,53,mjINT_EULER,model geom profile before mj_forward,False,24.643671382422422,603,394,11.090294230907828
whole_hard_control,reference,left,left,586,left_foot_contact_4,19,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.21395196207116873, 0.04307851981842057, -2.0921486497404995e-05]","[0.21395015060001388, 0.04296089529728346, -1.1890168258865685e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,41,mjINT_EULER,model geom profile before mj_forward,False,5.977946056700861,793,207,3.0688329166816555
whole_hard_control,reference,left,left,580,left_foot_contact_2,17,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.04384125694197394, 0.041387700554903414, -0.00010740810608814155]","[0.043761241107698634, 0.04205196178486475, -1.4033356959264331e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model geom profile before mj_forward,False,30.56857395113751,863,283,12.827758069404867
whole_hard_control,reference,left,left,562,left_foot_contact_3,18,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.21004301428490724, 0.10225966897064867, -0.00014915353955860522]","[0.21160700746479577, 0.10317438255078, -4.0867097922503426e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model geom profile before mj_forward,False,63.30534561396794,884,322,8.963855990254912
whole_hard_control,reference,left,left,574,left_foot_contact_1,16,ground_target,1,left_ankle_roll_link,7,world,0,False,"[0.04175462579428535, 0.09135571867368542, -0.00020325731746541342]","[0.04139526942696525, 0.09210784170913797, -9.17906115319167e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model geom profile before mj_forward,False,43.06754847202995,907,333,19.535989899658325
whole_hard_control,reference,left,right,883,right_foot_contact_1,31,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.05267434831145046, -0.06928201181086703, -1.3207201205747698e-05]","[0.05261194633477961, -0.06993702158664741, -1.3860053260927874e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model geom profile before mj_forward,False,19.885281073702362,1170,287,10.18896599719614
whole_hard_control,reference,left,right,895,right_foot_contact_3,33,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.2229017582955457, -0.06646996381096322, -1.4135841805235083e-05]","[0.22266932506654546, -0.06660421792668961, -1.9842633353084338e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,41,mjINT_EULER,model geom profile before mj_forward,False,7.315680978070427,1186,291,5.217614428958788
whole_hard_control,reference,left,right,861,right_foot_contact_2,32,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.04744582429622435, -0.1187698841451019, -9.834130046412759e-05]","[0.052163948379885916, -0.11987243751002614, -1.2210599717898951e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,45,mjINT_EULER,model geom profile before mj_forward,False,47.949777463367575,1195,334,12.805589148882287
whole_hard_control,reference,left,right,862,right_foot_contact_4,34,ground_target,1,right_ankle_roll_link,13,world,0,False,"[0.21798425804020072, -0.12604120471475258, -1.5019595979784417e-05]","[0.22182981609935748, -0.12631140317376516, -2.4226965603904582e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,49,mjINT_EULER,model geom profile before mj_forward,False,30.03322759996185,1206,344,6.253846117051469
