run_id,pair_id,role,timestamp_s,start_sample,foot,sole_geom_name,sole_geom_id,patch_geom_name,patch_geom_id,contact_position_first_xyz,contact_position_last_xyz,patch_inclusion,explicit_pair_id,effective_friction_first,effective_friction_last,effective_sliding_friction_min,effective_sliding_friction_max,contact_dimension,exclude_state,efc_address_min,efc_address_max,normal_contact_force_peak_n,tangential_contact_force_peak_n,friction_configured_before_collision,constraints_constructed_at_configuration,patch_base_double_contact,visual_only_geom,end_sample_exclusive,end_time_s_exclusive,observed_1khz_sample_count,normal_contact_force_mean_n,tangential_contact_force_mean_n,contact_anchor_position_xy,contact_anchor_drift_max_m,block,geometry_candidate,disposition
cal_control_0p10_G3,v6_cal_pair_03,control,0.6709999999999815,670,left,left_foot_contact_2,18,slip_patch,2,"[-0.010451735172682552, 0.16080334175511768, -1.1531014712795606e-06]","[-0.010436508836293212, 0.1606915966352532, -1.0120615192149574e-05]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,29,26.705007916071807,14.269870128102346,True,False,False,False,681,0.6819999999999803,11,19.5822790437291,12.895291173328264,"[0.03902911767363548, 0.1862446367740631]",0.0006741012912243605,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.6469999999999841,646,right,right_foot_contact_1,32,slip_patch,2,"[-0.038030224396543244, -0.01707447941803808, -3.4152387801134054e-07]","[-0.035383924493223806, -0.018682241248811914, -6.793667687826632e-06]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,143.43652214810896,29.032254421342092,True,False,False,False,978,0.9789999999999476,332,73.66664778227717,12.86813875162579,"[0.01052743662148714, -0.04146328195929527]",0.00474199652671814,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.6459999999999843,645,right,right_foot_contact_2,33,slip_patch,2,"[-0.037768960585836175, -0.06694754606708933, -0.00025236876964634947]","[-0.03460735020208794, -0.0686762086179865, -4.877131727226702e-07]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,238.55803078686472,31.542930867654064,True,False,False,False,978,0.9789999999999476,333,102.29062991326846,14.326857620704878,"[0.01052743662148714, -0.04146328195929527]",0.00474199652671814,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.647999999999984,647,right,right_foot_contact_3,34,slip_patch,2,"[0.132244418873051, -0.009912259120163087, -9.11417853944052e-05]","[0.13435087138036098, -0.010868877139947108, -4.112105982370662e-05]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,100.52504053547598,15.993076864006865,True,False,False,False,984,0.9849999999999469,337,56.00877130080879,6.508754640653897,"[0.01052743662148714, -0.04146328195929527]",0.004745180252939463,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.6429999999999846,642,right,right_foot_contact_4,35,slip_patch,2,"[0.13070699899727137, -0.06918855948983862, -2.3888667820257115e-05]","[0.13529466571781498, -0.07086144843587477, -2.845662516336167e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,148.95803859925473,89.78808598463976,True,False,False,False,984,0.9849999999999469,342,78.2526574835481,6.355160832241496,"[0.01052743662148714, -0.04146328195929527]",0.004745180252939463,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.9529999999999504,952,left,left_foot_contact_4,20,slip_patch,2,"[0.18832857208116832, 0.1466817617576743, -3.176676108790355e-05]","[0.18893379145196257, 0.14700256633497602, -9.390519711827139e-08]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,41,147.22980415933407,19.526888357899512,True,False,False,False,1233,1.2339999999999196,281,46.064071903852756,3.3782498562147647,"[0.06584986299276352, 0.16783693432807922]",0.0016251166816800833,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.9439999999999514,943,left,left_foot_contact_3,19,slip_patch,2,"[0.18192883866303422, 0.20564929689459166, -2.442752525846914e-05]","[0.18399943007712855, 0.2067939795855913, -1.772088757678869e-07]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,154.40784076800696,71.81571866889682,True,False,False,False,1267,1.2679999999999159,324,64.76358281033194,8.582859205356614,"[0.06584986299276352, 0.16783693432807922]",0.0016251166816800833,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.965999999999949,965,left,left_foot_contact_2,18,slip_patch,2,"[0.019103536616621453, 0.13759138290834813, -0.00010782037327855543]","[0.01896573370232313, 0.138241150586178, -1.2957866879215185e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,153.97691490180375,27.337570916234238,True,False,False,False,1271,1.2719999999999154,306,108.21428874493358,15.903451086064349,"[0.06584986299276352, 0.16783693432807922]",0.0016251166816800833,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.2739999999999152,1273,left,left_foot_contact_2,18,slip_patch,2,"[0.018930416833303765, 0.13824541366669194, -5.698142671178852e-07]","[0.01887181296599666, 0.13824938294697867, -5.022660704012694e-09]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,35.14414718169779,12.300451513594227,True,False,False,False,1278,1.2789999999999146,5,35.05640270250687,12.269740945877405,"[0.06584986299276352, 0.16783693432807922]",0.0011236047139391303,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.2799999999999145,1279,left,left_foot_contact_2,18,slip_patch,2,"[0.018838182970190354, 0.1382506839034446, -5.651702302822414e-07]","[0.0187944435667306, 0.13824159737807654, -7.379890362008146e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,34.38269607384608,12.033943625846128,True,False,False,False,1282,1.2829999999999142,3,15.159642607995332,5.231652539210727,"[0.06584986299276352, 0.16783693432807922]",0.0011303381761536002,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,0.9609999999999496,960,left,left_foot_contact_1,17,slip_patch,2,"[0.014823254756163251, 0.18756045655383263, -0.00010951679999411656]","[0.014889804425453457, 0.1880302847819742, -6.719828976209374e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,356.4585140001912,33.424599371706066,True,False,False,False,1285,1.2859999999999139,325,124.38596050856427,16.38233375653283,"[0.06584986299276352, 0.16783693432807922]",0.0016251166816800833,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.565999999999883,1565,left,left_foot_contact_4,20,slip_patch,2,"[0.24385295438348376, 0.15126135880418579, -5.663954913831537e-06]","[0.24399860311540936, 0.1513560637123965, -3.2181617639071014e-06]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,33,0.0,0.0,True,False,False,False,1571,1.5719999999998824,6,0.0,0.0,"[0.12096672505140305, 0.1684497594833374]",0.0011477965163066983,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.2649999999999162,1264,right,right_foot_contact_1,32,slip_patch,2,"[0.028159275862251143, -0.005231491022581327, -1.6264121338038784e-06]","[0.02905550336528062, -0.006352964177612552, -1.4093949993299049e-05]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,131.7257233541641,22.638633333318598,True,False,False,False,1588,1.5889999999998805,324,87.30801342225621,11.654912313759436,"[0.07583940774202347, -0.02806822583079338]",0.004501453600823879,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.256999999999917,1256,right,right_foot_contact_2,33,slip_patch,2,"[0.028356188555957007, -0.05446387487434383, -9.185356853975979e-05]","[0.03149795192746585, -0.056192023130843316, -9.706961109523515e-06]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,180.12934142694118,33.64475112813116,True,False,False,False,1593,1.59399999999988,337,101.87057304698175,12.696476542780697,"[0.07583940774202347, -0.02806822583079338]",0.004514504224061966,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.2699999999999156,1269,right,right_foot_contact_3,34,slip_patch,2,"[0.1982545216556915, 0.007397288845920131, -6.344096348448458e-06]","[0.1986709691877538, 0.007026674995067705, -5.851300668324733e-06]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,66.81628778792175,7.526665345054123,True,False,False,False,1598,1.5989999999998794,329,49.021320901993356,4.419998828743155,"[0.07583940774202347, -0.02806822583079338]",0.004549243953078985,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.2539999999999174,1253,right,right_foot_contact_4,35,slip_patch,2,"[0.19685756471404164, -0.05131702498153594, -7.191607949502687e-05]","[0.2013780601374665, -0.05270906906675611, -1.5673959488093914e-06]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,119.65684237654699,77.03871949179249,True,False,False,False,1604,1.6049999999998787,351,70.07559226312998,6.1436849605944275,"[0.07583940774202347, -0.02806822583079338]",0.004573161713778973,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.5789999999998816,1578,left,left_foot_contact_4,20,slip_patch,2,"[0.2439943588810164, 0.1513752450044502, -1.1307450362846305e-05]","[0.24387477641714217, 0.151306313322766, -4.270524583682711e-07]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,37,41,100.33197632495833,7.095831362429363,True,False,False,False,1845,1.8459999999998522,267,47.91292117246882,4.307564156173561,"[0.12096672505140305, 0.1684497594833374]",0.000992843764834106,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.5549999999998843,1554,left,left_foot_contact_3,19,slip_patch,2,"[0.23570777089689957, 0.21018817634631384, -0.00020230732502805882]","[0.23732050227827045, 0.21097514247449994, -3.490199666805749e-06]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,141.79451575498007,58.87982042760011,True,False,False,False,1862,1.8629999999998503,308,56.22113422125409,8.825404814970929,"[0.12096672505140305, 0.1684497594833374]",0.0011577395489439368,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.5799999999998815,1579,left,left_foot_contact_2,18,slip_patch,2,"[0.07451324629427247, 0.13714688209576675, -0.00013367902822705724]","[0.07424187355313977, 0.13781361902651745, -6.581148486312083e-07]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,178.63899988826176,29.969436569890313,True,False,False,False,1870,1.8709999999998495,291,126.31524611594736,16.343646679575407,"[0.12096672505140305, 0.1684497594833374]",0.000992843764834106,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8719999999998493,1871,left,left_foot_contact_2,18,slip_patch,2,"[0.07421591304167457, 0.13781061811533574, -2.8731574434892604e-07]","[0.07412501463667348, 0.13779378680501028, -1.4776686302342412e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,39.27509749175658,13.746284122114805,True,False,False,False,1878,1.8789999999998486,7,37.443163764150604,12.989559136343427,"[0.12096672505140305, 0.1684497594833374]",0.0005380978109315038,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8799999999998485,1879,left,left_foot_contact_2,18,slip_patch,2,"[0.07409251012912732, 0.13778502888741673, -5.258983040851151e-07]","[0.07409251012912732, 0.13778502888741673, -5.258983040851151e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,33,33,35.095470464073244,11.75726125694295,True,False,False,False,1880,1.8809999999998483,1,35.095470464073244,11.75726125694295,"[0.12096672505140305, 0.1684497594833374]",0.000579272280447185,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.5739999999998822,1573,left,left_foot_contact_1,17,slip_patch,2,"[0.0688829019990389, 0.18680839136079308, -2.3798643692993227e-05]","[0.06885150427420128, 0.18750358180738413, -2.5351601020684456e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,302.20976660145203,34.49427346274824,True,False,False,False,1881,1.8819999999998482,308,111.90254810479671,15.04006856639725,"[0.12096672505140305, 0.1684497594833374]",0.000992843764834106,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8589999999998508,1858,right,right_foot_contact_1,32,slip_patch,2,"[0.09874465754879852, -0.010566669817664756, -5.4118721057622166e-05]","[0.10008326059699574, -0.011748367436032501, -5.535118120472693e-06]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,122.83187774304251,19.259988668421347,True,False,False,False,2185,2.1859999999998974,327,83.11205149942286,11.221956970112062,"[0.14770863950252533, -0.031556472182273865]",0.004574178252369165,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8509999999998517,1850,right,right_foot_contact_2,33,slip_patch,2,"[0.09995055659776175, -0.05952467389709959, -2.6350714402684217e-05]","[0.10439420551149547, -0.06152595018730128, -2.0066344044666895e-05]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,179.56029184159033,41.45299637654474,True,False,False,False,2186,2.1869999999998977,336,91.36815163864078,12.539659479113258,"[0.14770863950252533, -0.031556472182273865]",0.004574178252369165,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8599999999998507,1859,right,right_foot_contact_3,34,slip_patch,2,"[0.26791758170529073, 0.008600227134635756, -2.3422974409464947e-05]","[0.2689557167293206, 0.008076556067307172, -2.6165171231953832e-05]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,82.47832819233595,11.146035751217585,True,False,False,False,2186,2.1869999999998977,327,65.0113253033719,5.228559191723771,"[0.14770863950252533, -0.031556472182273865]",0.004574178252369165,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,1.8519999999998515,1851,right,right_foot_contact_4,35,slip_patch,2,"[0.27034881131746924, -0.05050509973137501, -7.193153403212138e-05]","[0.274083213664968, -0.05158970158159229, -2.0666479396580506e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,109.9190418857077,41.894079116966985,True,False,False,False,2188,2.1889999999998984,337,73.91717731677511,6.040581993760975,"[0.14770863950252533, -0.031556472182273865]",0.004574178252369165,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.1589999999998883,2158,left,left_foot_contact_4,20,slip_patch,2,"[0.3058858459702777, 0.16258904963723853, -2.1696750088617822e-05]","[0.3065243831164819, 0.16304761608329746, -4.0959779586124956e-07]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,41,138.20942337243022,20.49022701550196,True,False,False,False,2449,2.4499999999999855,291,48.99031879148392,4.26849950079948,"[0.18261080980300903, 0.17494960129261017]",0.001480349455960095,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.1529999999998863,2152,left,left_foot_contact_3,19,slip_patch,2,"[0.29567901903153027, 0.2212201148951712, -0.00019074774922153703]","[0.29770217507324814, 0.22241274487803392, -5.3351813930346825e-06]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,137.80536314916404,64.2261828653806,True,False,False,False,2461,2.4619999999999895,309,51.45820409299551,8.517122225052969,"[0.18261080980300903, 0.17494960129261017]",0.001480349455960095,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.1749999999998937,2174,left,left_foot_contact_2,18,slip_patch,2,"[0.13781193795292712, 0.14234066822263552, -3.557239582491212e-05]","[0.13753748962976875, 0.1430584757456336, -1.7658768158707039e-06]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,33,180.85002078473568,30.166090740689178,True,False,False,False,2469,2.469999999999992,295,132.52747117283556,17.024202279220916,"[0.18261080980300903, 0.17494960129261017]",0.000955704424995929,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.1709999999998923,2170,left,left_foot_contact_1,17,slip_patch,2,"[0.13025167857562725, 0.19171892185634273, -6.930085944484299e-05]","[0.13028552879146565, 0.1925073986719926, -1.954881252819174e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,345.6465416534744,32.79228089966453,True,False,False,False,2474,2.474999999999994,304,107.0329965356452,15.726358026961595,"[0.18261080980300903, 0.17494960129261017]",0.0011693293927237391,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.4709999999999925,2470,left,left_foot_contact_2,18,slip_patch,2,"[0.13751094038348294, 0.14304721802870868, -2.8921399009007587e-07]","[0.13743560559136667, 0.14300932127229302, -3.8642692082313523e-07]",True,1,"[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,0.35000000000000003,3,0,29,33,61.78695969337976,12.202133273985426,True,False,False,False,2476,2.4769999999999945,6,52.34875371860189,11.95096310108036,"[0.18261080980300903, 0.17494960129261017]",0.0006496547721326351,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.477999999999995,2477,left,left_foot_contact_1,17,slip_patch,2,"[0.13033323084901471, 0.19248881451261454, -7.14425366564464e-06]","[0.1303829323763045, 0.19242174842452314, -1.358323289790686e-06]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,29,25.826981244757224,21.01295260746318,True,False,False,False,2483,2.483999999999997,6,12.74711498334617,10.455260300052707,"[0.18312621116638184, 0.17479731142520905]",0.00024824801948852837,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.477999999999995,2477,left,left_foot_contact_2,18,slip_patch,2,"[0.1374220789730564, 0.14299388328726712, -5.190258083487276e-06]","[0.13735398057979736, 0.14291008832505442, -8.246438023412628e-07]",True,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,33,37.68380419987051,22.5741162842035,True,False,False,False,2483,2.483999999999997,6,20.644371512745114,12.766110717581045,"[0.18312621116638184, 0.17479731142520905]",0.00024824801948852837,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.454999999999987,2454,right,right_foot_contact_1,32,slip_patch,2,"[0.16839287700547478, -0.01140105759885757, -1.9968803539882618e-05]","[0.17056178178543094, -0.01276470905515285, -2.1276747495788118e-05]",True,4,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,29,45,125.59767195020898,21.90366545816669,True,False,False,False,2784,2.7850000000000974,330,90.35161397092415,12.091915658497795,"[0.21882329881191254, -0.030464285984635353]",0.004689242225140333,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.4499999999999855,2449,right,right_foot_contact_2,33,slip_patch,2,"[0.17223661596548118, -0.060456522849331965, -6.917542013154532e-05]","[0.17683681474799784, -0.06236938551069958, -2.423728938601155e-05]",True,5,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,33,49,164.8297489284433,39.232628334091864,True,False,False,False,2784,2.7850000000000974,335,85.387800381448,12.495559492863508,"[0.21882329881191254, -0.030464285984635353]",0.004689242225140333,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.457999999999988,2457,right,right_foot_contact_3,34,slip_patch,2,"[0.3372772289355409, 0.014113366450879662, -8.110206491085403e-05]","[0.33852287984278434, 0.013591862011928378, -2.558058202112301e-05]",True,6,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,37,53,93.15622476248743,11.725674547280683,True,False,False,False,2785,2.7860000000000977,328,69.56472432995697,5.243949374576375,"[0.21882329881191254, -0.030464285984635353]",0.004689242225140333,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.450999999999986,2450,right,right_foot_contact_4,35,slip_patch,2,"[0.34216205098837876, -0.04487917308433908, -9.384941358922538e-06]","[0.34606363422935155, -0.04593239318344847, -2.9664609394519648e-05]",True,7,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",1.0,1.0,3,0,41,57,117.2869355925303,39.64410724648585,True,False,False,False,2785,2.7860000000000977,335,65.92330843841296,5.44647594309392,"[0.21882329881191254, -0.030464285984635353]",0.004689242225140333,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.7500000000000857,2749,left,left_foot_contact_3,19,slip_patch,2,"[0.35414700562339957, 0.2346804692570948, -0.00015856997580941667]","[0.35631259298440426, 0.23614102260472256, -1.2735679725955906e-05]",True,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,37,131.88351602223028,66.71299707341785,True,False,False,False,3000,3.000000000000169,251,44.197508416706846,8.51583699416425,"[0.24277016520500183, 0.18405620753765106]",0.0016053925501182675,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.754000000000087,2753,left,left_foot_contact_4,20,slip_patch,2,"[0.36622639905156834, 0.176366979443526, -9.108671860630357e-06]","[0.3673773765778353, 0.1771700994847538, -2.6792788834939518e-05]",True,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,33,41,158.76405282561427,33.30621688776683,True,False,False,False,3000,3.000000000000169,247,57.07574314455226,4.468868952683464,"[0.24277016520500183, 0.18405620753765106]",0.0016053925501182675,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
cal_control_0p10_G3,v6_cal_pair_03,control,2.766000000000091,2765,left,left_foot_contact_1,17,slip_patch,2,"[0.19000750955340442, 0.19916755599955213, -3.695233315659241e-05]","[0.1901503593557563, 0.19987657606293355, -3.527762006400037e-05]",True,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[0.35000000000000003, 0.35000000000000003, 0.0025, 7.75e-05, 7.75e-05]",0.35000000000000003,1.0,3,0,29,29,363.9353660039769,33.35383580905519,True,False,False,False,3000,3.000000000000169,235,102.17031972025066,17.137186239540462,"[0.24277016520500183, 0.18405620753765106]",0.001457901787944138,calibration,G3,SOURCE_CALIBRATION_ONLY_DO_NOT_TRAIN
