run_id,role,target_foot,contacting_foot,start_sample,geom1_name,geom1_id,geom2_name,geom2_id,body1_name,body1_id,body2_name,body2_id,patch_inclusion,contact_position_first,contact_position_last,geom1_friction,geom2_friction,geom1_priority,geom2_priority,explicit_pair_id,effective_contact_friction_first,effective_contact_friction_last,contact_dimension,contact_exclude,efc_address_min,efc_address_max,integrator,mutation_point,constraints_constructed_at_mutation,tangential_contact_force_peak_n,end_sample_exclusive,observed_sample_count,tangential_contact_force_mean_n
control_0p10_left_late_moderate_ice_preregistered,control,left,right,856,right_foot_contact_4,37,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.14242207337134472, -0.12050066147547517, -9.29613480295799e-05]","[0.1464591175831858, -0.12130860485724265, -2.440214682432329e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model.pair_friction before mj_step,False,71.10626073941987,1202,346,6.950763233359468
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1160,left_foot_contact_4,22,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.21380125080474144, 0.08033083641703731, -2.6411436027468094e-05]","[0.21408126572188801, 0.0805567210666336, -2.8808898964949314e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,41,mjINT_EULER,model.pair_friction before mj_step,False,15.295471369156196,1481,321,4.5571635067103795
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1152,left_foot_contact_3,21,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.20802389520766856, 0.1399205050773646, -0.00011268388836939425]","[0.20964029530475914, 0.1403369093770393, -4.548360748785063e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,56.75386836228754,1483,331,8.290833730268947
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1174,left_foot_contact_1,19,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.040496584099861566, 0.12215536227769688, -0.00018203397524096943]","[0.04034285096930634, 0.12264334153732463, -3.109400847965682e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,32.723704829135144,1489,315,13.414031864268567
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1178,left_foot_contact_2,20,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.04431824563080422, 0.07231661025814323, -4.2221354810301204e-05]","[0.043947960110108486, 0.07277348898483366, -1.532635402495819e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,27.33317493391443,1489,311,13.283797555246691
control_0p10_left_late_moderate_ice_preregistered,control,left,right,1455,right_foot_contact_2,35,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.06522273653131638, -0.1278533170163742, -6.0690564252174894e-05]","[0.06934150758541047, -0.12984700329138582, -2.2510294664684904e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,49,mjINT_EULER,model.pair_friction before mj_step,False,33.9972685724965,1788,333,12.927273505076828
control_0p10_left_late_moderate_ice_preregistered,control,left,right,1462,right_foot_contact_1,34,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.06581104687516737, -0.0786967871685817, -8.462307687595594e-05]","[0.06719056629798958, -0.07989329308587878, -1.402085563403932e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,45,mjINT_EULER,model.pair_friction before mj_step,False,25.118403726590845,1788,326,12.163584163210858
control_0p10_left_late_moderate_ice_preregistered,control,left,right,1465,right_foot_contact_3,36,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.23600788273114043, -0.06708989774288515, -1.192839038888227e-05]","[0.23676113114594427, -0.06751600298051874, -1.7180639759389882e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,53,mjINT_EULER,model.pair_friction before mj_step,False,11.042944254072072,1790,325,4.848929980028549
control_0p10_left_late_moderate_ice_preregistered,control,left,right,1454,right_foot_contact_4,37,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.234679313924265, -0.1259545948369029, -4.501320119468244e-05]","[0.23930105583739902, -0.1274229486976905, -1.4829070744681871e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model.pair_friction before mj_step,False,79.56908054173716,1791,337,5.60138487212651
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1761,left_foot_contact_4,22,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.27565329509878306, 0.09001842635769747, -4.5587188661211364e-05]","[0.27640024583145945, 0.09058659937631978, -6.267580558452779e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,41,mjINT_EULER,model.pair_friction before mj_step,False,23.359129927632406,2067,306,4.598371786763978
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1755,left_foot_contact_3,21,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.2678656577804308, 0.14888076329300542, -2.1206153184322174e-05]","[0.2702338292508243, 0.15020990916835392, -2.3666772536512504e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,68.08335215234247,2069,314,7.970906267437797
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1772,left_foot_contact_1,19,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.10153546229001781, 0.12687089189087486, -4.4309595977287675e-05]","[0.1015928039338011, 0.12763452362691066, -2.824384949157155e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,33.77602823377479,2086,314,16.436771696988902
control_0p10_left_late_moderate_ice_preregistered,control,left,left,1776,left_foot_contact_2,20,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.10697976681298016, 0.0772025437216091, -7.269741311832778e-05]","[0.10640995413890203, 0.07781375100405369, -2.714237361833849e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,31.79722842519421,2087,311,18.05017791686391
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2050,right_foot_contact_2,35,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.13152856014842396, -0.12901059993131103, -0.00012729494052762802]","[0.13597861534968997, -0.13111488713715497, -1.795247812531875e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,49,mjINT_EULER,model.pair_friction before mj_step,False,41.32459951099853,2384,334,12.479109140786631
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2055,right_foot_contact_1,34,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.1297579633627538, -0.0798234324889407, -0.00010338341044376087]","[0.131872343091891, -0.08128378825502464, -2.3252104970852838e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,45,mjINT_EULER,model.pair_friction before mj_step,False,22.815477457335444,2384,329,11.999053425231795
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2057,right_foot_contact_3,36,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.29936611276240577, -0.061533011059210496, -0.00011545456772402152]","[0.3007599619700355, -0.06221619480126528, -1.3221939790156179e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,53,mjINT_EULER,model.pair_friction before mj_step,False,12.390416905630248,2386,329,5.674818222794281
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2052,right_foot_contact_4,37,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.30244728900967066, -0.1208064371835566, -0.00016227242705177392]","[0.3057062131508044, -0.12201196737901726, -6.493520479544657e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model.pair_friction before mj_step,False,34.93696988602549,2386,334,5.559816724321966
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2355,left_foot_contact_4,22,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.3375995773721583, 0.10144395650710254, -5.650805230700273e-05]","[0.3387530753513306, 0.10238249130374143, -1.216061075168251e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,41,mjINT_EULER,model.pair_friction before mj_step,False,36.39719704825672,2665,310,4.616362787351201
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2351,left_foot_contact_3,21,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.3278885971112986, 0.16014836594848386, -0.00010996394335202608]","[0.3301435541334952, 0.1617081391783955, -6.719919446021572e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,68.47307808084936,2667,316,7.743678876408622
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2368,left_foot_contact_1,19,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.16253088394422704, 0.13147322412647003, -0.00019973703161228762]","[0.16258906447010407, 0.13223166876719675, -5.495481218739662e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,32.03912352960663,2686,318,16.2120225217014
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2371,left_foot_contact_2,20,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.1699777276209148, 0.08204179336029391, -0.00014739955459695808]","[0.16939008709116243, 0.08264353556961303, -3.380901218383303e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,30.849511893688646,2687,316,18.150592027919075
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2650,right_foot_contact_2,35,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.20141835361725025, -0.12864104215131783, -8.026149240353275e-05]","[0.2062261665751729, -0.13060717421462814, -3.4175683665677026e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,49,mjINT_EULER,model.pair_friction before mj_step,False,41.035566623068156,2984,334,12.824306857964652
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2654,right_foot_contact_1,34,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.19742220755930495, -0.07948921989394242, -0.00012523982310699844]","[0.20005605337700627, -0.08098935535165919, -2.436036794377372e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,45,mjINT_EULER,model.pair_friction before mj_step,False,23.58097644330493,2984,330,12.751031513582252
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2656,right_foot_contact_3,36,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.366253595853384, -0.054279157498108466, -0.00011171036207166529]","[0.36807202387895455, -0.05498553538984402, -4.006618400947959e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,53,mjINT_EULER,model.pair_friction before mj_step,False,12.264068726000211,2985,329,5.541616674640977
control_0p10_left_late_moderate_ice_preregistered,control,left,right,2652,right_foot_contact_4,37,base_lane_below,2,right_ankle_roll_link,13,world,0,False,"[0.3719275360847746, -0.11346367398885426, -0.00016299105446419826]","[0.37548782348849663, -0.11452546614406117, -1.475840774035897e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,41,57,mjINT_EULER,model.pair_friction before mj_step,False,35.65577220667373,2985,333,5.107627489622784
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2950,left_foot_contact_3,21,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.38445868078723455, 0.17061784220844212, -0.00010499165333177629]","[0.3865220778387658, 0.17227843015530755, -0.0004098017897866957]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,2,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,68.83360652459756,3000,50,23.623039881816144
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2954,left_foot_contact_4,22,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.3965172227286475, 0.11237445319213295, -0.00010808549745952578]","[0.3978424496197598, 0.11335772934687642, -0.0001860837845802099]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,3,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,41,mjINT_EULER,model.pair_friction before mj_step,False,35.59962080544916,3000,46,4.686250439204021
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2966,left_foot_contact_1,19,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.2203716749556059, 0.13531880724167947, -0.00021554974016319006]","[0.22052241166173625, 0.13528695998941567, -0.0008404884742341662]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,0,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,26.882111371695757,3000,34,19.109073990518024
control_0p10_left_late_moderate_ice_preregistered,control,left,left,2968,left_foot_contact_2,20,slip_patch,4,left_ankle_roll_link,7,world,0,True,"[0.22981239204439952, 0.08622381596484568, -4.314383682343936e-05]","[0.22995605481256454, 0.0861863759823897, -0.0006540568032287475]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,25.78428933998143,3000,32,16.551029778566257
positive_0p10_right_early_native_strong_ice,positive,right,right,43,right_foot_contact_1,34,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.0770909939457014, -0.09083760301426513, -6.646883540767368e-05]","[-0.08677231932637197, -0.08021200569263472, -2.7486883627719783e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,4,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,45,45,mjINT_EULER,model.pair_friction before mj_step,False,7.956278997677498,84,41,2.4593320971889194
positive_0p10_right_early_native_strong_ice,positive,right,right,43,right_foot_contact_2,35,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.07722201577937071, -0.14083743129754175, -6.535956150109656e-05]","[-0.08697977481024577, -0.12944798222756349, -4.2553665445560496e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,5,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,45,49,mjINT_EULER,model.pair_friction before mj_step,False,8.464326925776703,86,43,2.0386614617817513
positive_0p10_right_early_native_strong_ice,positive,right,right,48,right_foot_contact_3,36,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[0.09213678395687508, -0.0855293712923877, -0.00023607930255689635]","[0.08236708513159263, -0.07297239697051368, -4.486129269204442e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,45,53,mjINT_EULER,model.pair_friction before mj_step,False,3.968914988732314,88,40,0.5878143333010273
positive_0p10_right_early_native_strong_ice,positive,right,right,48,right_foot_contact_4,37,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[0.09198487988284487, -0.1455291753448732, -0.0002256053391954671]","[0.0819873353760413, -0.13181326588538364, -2.5184902149755217e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,7,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,45,57,mjINT_EULER,model.pair_friction before mj_step,False,4.7868886910884525,91,43,1.043643626559475
positive_0p10_right_early_native_strong_ice,positive,right,left,36,left_foot_contact_3,21,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[0.09524077225438843, 0.1476966787580408, -7.690662652791447e-05]","[0.09694410434497658, 0.1468308362738425, -8.619215376148848e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,37,mjINT_EULER,model.pair_friction before mj_step,False,71.13954839374833,146,110,5.507950672424005
positive_0p10_right_early_native_strong_ice,positive,right,left,160,left_foot_contact_3,21,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[0.09693802704753018, 0.14690731513992328, -3.419287413208849e-07]","[0.09692856993687704, 0.14700482891696445, -1.0130096411709033e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,37,mjINT_EULER,model.pair_friction before mj_step,False,7.2153108463408095,179,19,6.29056850125684
positive_0p10_right_early_native_strong_ice,positive,right,left,181,left_foot_contact_3,21,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[0.09692727182654759, 0.1470207112256957, -2.5162632309727595e-07]","[0.0968848213938095, 0.14723289332282802, -3.7793509100603195e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,37,37,mjINT_EULER,model.pair_friction before mj_step,False,10.096423981775454,222,41,8.089868354878277
positive_0p10_right_early_native_strong_ice,positive,right,left,38,left_foot_contact_1,19,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[-0.07440433585672168, 0.14614177345644602, -6.405954004801151e-05]","[-0.07319036235269527, 0.14760382659889665, -2.4468319465564825e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,31.56489662207577,223,185,12.154936267357295
positive_0p10_right_early_native_strong_ice,positive,right,left,39,left_foot_contact_2,20,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[-0.07537568524348492, 0.09627302963693007, -0.0002326806491483313]","[-0.07489995723265719, 0.09739761386706486, -2.932996283334932e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,30.408064398378997,244,205,18.206203157874356
positive_0p10_right_early_native_strong_ice,positive,right,left,37,left_foot_contact_4,22,base_lane_above,3,left_ankle_roll_link,7,world,0,False,"[0.09425508270270455, 0.08759027990226792, -0.00023183811687119138]","[0.094809776098144, 0.08703612513092779, -2.6480478292539855e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,-1,"[1.0, 1.0, 0.005, 0.0001, 0.0001]","[1.0, 1.0, 0.005, 0.0001, 0.0001]",3,0,29,41,mjINT_EULER,model.pair_friction before mj_step,False,64.2372265164157,245,208,15.187057613490108
positive_0p10_right_early_native_strong_ice,positive,right,right,213,right_foot_contact_1,34,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.06233453189615279, -0.09210778976046512, -6.793513721331523e-05]","[-0.05575856156024628, -0.11381090968080185, -2.4271573555445514e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,4,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,45,mjINT_EULER,model.pair_friction before mj_step,False,9.744516244967564,251,38,4.167544614864513
positive_0p10_right_early_native_strong_ice,positive,right,right,209,right_foot_contact_2,35,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.06472353612747983, -0.13969382738487054, -0.00015916510586733157]","[-0.05459179901706934, -0.16688983785945555, -8.340958719266212e-07]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,5,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,49,mjINT_EULER,model.pair_friction before mj_step,False,12.111352266378177,255,46,8.214217997488003
positive_0p10_right_early_native_strong_ice,positive,right,right,217,right_foot_contact_4,37,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[0.10961245568220218, -0.1489974621035455, -0.00011664379667339353]","[0.11660921466611263, -0.1755560463711249, -1.5258077396315683e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,7,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,33,57,mjINT_EULER,model.pair_friction before mj_step,False,7.765766992506041,267,50,3.362344890062246
positive_0p10_right_early_native_strong_ice,positive,right,right,220,right_foot_contact_3,36,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[0.11043210002017145, -0.09076041742078664, -0.00016834042601659993]","[0.11418021183010885, -0.1156052345950078, -2.056390605467695e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,6,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,53,mjINT_EULER,model.pair_friction before mj_step,False,8.151246612459103,267,47,3.8263405635459384
positive_0p10_right_early_native_strong_ice,positive,right,right,257,right_foot_contact_2,35,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.054246004311156004, -0.16938499644255284, -1.6917526840132258e-05]","[-0.05341504500601146, -0.17836669561900076, -1.7218909086819112e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,5,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,33,mjINT_EULER,model.pair_friction before mj_step,False,12.780171242178437,268,11,5.200653271454328
positive_0p10_right_early_native_strong_ice,positive,right,right,259,right_foot_contact_1,34,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.05551094633666753, -0.12115267197864532, -1.641680235449361e-05]","[-0.055544313038519144, -0.12935260505046492, -1.0975819301928258e-05]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,4,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,8.807774808032294,269,10,6.32082464834558
positive_0p10_right_early_native_strong_ice,positive,right,right,272,right_foot_contact_2,35,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.053128969886053756, -0.18314121885565432, -9.835147850648096e-06]","[-0.05295165223000731, -0.1870889597799157, -5.20790385298564e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,5,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,33,33,mjINT_EULER,model.pair_friction before mj_step,False,4.398648770150816,277,5,4.233016947962341
positive_0p10_right_early_native_strong_ice,positive,right,right,271,right_foot_contact_1,34,slip_patch,4,right_ankle_roll_link,13,world,0,True,"[-0.05556436383904906, -0.13222469603426232, -1.7041090527650238e-05]","[-0.05575177151549782, -0.13917898970013223, -8.029437946921458e-06]","[1.0, 0.005, 0.0001]","[1.0, 0.005, 0.0001]",0,1,4,"[0.05, 0.05, 0.001, 1e-05, 1e-05]","[0.05, 0.05, 0.001, 1e-05, 1e-05]",3,0,29,29,mjINT_EULER,model.pair_friction before mj_step,False,11.038278602613895,279,8,7.832227208254057
