run_id,fold,speed_mps,foot,physical_episode_id,onset_sample,detected,first_output_sample,latency_ms,detected_by_onset,detected_within_20ms,detected_within_50ms
positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,5,623,False,,,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,17,1064,True,1019,-45,True,True,True
positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,18,1152,False,,,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v0,0,0.2,left,20,1221,False,,,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,1,370,False,,,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,5,457,False,,,False,False,False
positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,22,873,True,819,-54,True,True,True
positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,23,1000,True,999,-1,True,True,True
positive_0p20_left_early_loading_native_strong_ice_v1,1,0.2,left,37,1427,True,1359,-68,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,2,699,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,3,1247,True,1189,-58,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,5,1826,True,1779,-47,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v0,0,0.2,left,7,2438,True,2359,-79,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,4,1037,True,989,-48,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,9,2256,True,2229,-27,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,10,2858,True,2839,-19,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,3,923,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,5,1392,True,1379,-13,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,9,2088,True,2019,-69,True,True,True
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,10,2600,True,2569,-31,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,1,856,True,829,-27,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,2,1429,True,1379,-50,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,8,1987,True,1919,-68,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,16,2574,True,2489,-85,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,left,4,1817,True,1769,-48,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,1,281,True,269,-12,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,2,373,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,7,779,True,719,-60,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,8,832,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,0,144,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,7,646,True,619,-27,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,16,799,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,4,444,True,419,-25,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,13,911,True,869,-42,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,15,987,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,1,365,True,289,-76,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,7,1551,True,1499,-52,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,13,2760,True,2699,-61,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,0,188,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,9,1346,True,1289,-57,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,19,2529,True,2479,-50,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,4,522,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,11,1066,True,1049,-17,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,13,1701,True,1639,-62,True,True,True
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,23,2894,True,2839,-55,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,1,476,True,429,-47,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,6,1067,True,999,-68,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,13,1660,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,21,2266,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,22,2871,True,2799,-72,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,3,1524,True,1469,-55,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,6,2075,True,2019,-56,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,20,2652,True,2589,-63,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,right,8,2422,True,2349,-73,True,True,True
positive_0p10_left_early_loading_v0_M1,0,0.1,left,4,627,False,,,False,False,False
positive_0p10_left_early_loading_v0_M1,0,0.1,left,20,1096,True,1059,-37,True,True,True
positive_0p10_left_early_loading_v1_M1,1,0.1,left,1,382,False,,,False,False,False
positive_0p10_left_early_loading_v1_M1,1,0.1,left,18,932,False,,,False,False,False
positive_0p10_left_early_loading_v1_M1,1,0.1,left,42,1528,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,1,738,True,769,31,False,False,True
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,3,1264,True,1189,-75,True,True,True
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,6,1876,True,1799,-77,True,True,True
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,8,2460,True,2389,-71,True,True,True
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,1,546,True,509,-37,True,True,True
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,2,1065,True,1039,-26,True,True,True
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,5,1657,True,1559,-98,True,True,True
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,0,255,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,2,859,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,4,1409,True,1339,-70,True,True,True
positive_0p10_left_mid_late_stance_v1_M1,1,0.1,left,1,587,True,509,-78,True,True,True
positive_0p10_right_early_loading_v0_M1,0,0.1,right,1,307,True,269,-38,True,True,True
positive_0p10_right_early_loading_v0_M1,0,0.1,right,10,791,True,749,-42,True,True,True
positive_0p10_right_early_loading_v0_M1,0,0.1,right,24,946,False,,,False,False,False
positive_0p10_right_early_loading_v0_M1,0,0.1,right,76,1569,True,1569,0,True,True,True
positive_0p10_right_early_loading_v1_M1,1,0.1,right,13,660,True,629,-31,True,True,True
positive_0p10_right_early_loading_v2_M1,2,0.1,right,6,925,True,889,-36,True,True,True
positive_0p10_right_early_loading_v2_M1,2,0.1,right,78,1705,True,1709,4,False,True,True
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,1,402,True,319,-83,True,True,True
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,4,1028,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,15,2750,True,2669,-81,True,True,True
positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,5,793,True,779,-14,True,True,True
positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,12,1962,True,1899,-63,True,True,True
positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,2,1147,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,6,2330,True,2259,-71,True,True,True
positive_0p10_right_mid_late_stance_v0_M1,0,0.1,right,1,507,True,439,-68,True,True,True
positive_0p10_right_mid_late_stance_v2_M1,2,0.1,right,7,2464,True,2409,-55,True,True,True
positive_0p15_left_early_loading_v0_M1,0,0.15,left,7,648,False,,,False,False,False
positive_0p15_left_early_loading_v0_M1,0,0.15,left,30,1121,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,1,379,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,17,891,True,829,-62,True,True,True
positive_0p15_left_early_loading_v1_M1,1,0.15,left,50,1459,True,1429,-30,True,True,True
positive_0p15_left_early_loading_v1_M1,1,0.15,left,80,1986,False,,,False,False,False
positive_0p15_left_early_loading_v2_M1,2,0.15,left,21,1219,True,1149,-70,True,True,True
positive_0p15_left_early_loading_v2_M1,2,0.15,left,29,1444,True,1429,-15,True,True,True
positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,left,12,2880,True,2849,-31,True,True,True
positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,left,6,2107,False,,,False,False,False
positive_0p15_right_early_loading_v0_M1,0,0.15,right,1,306,True,269,-37,True,True,True
positive_0p15_right_early_loading_v0_M1,0,0.15,right,12,794,True,749,-45,True,True,True
positive_0p15_right_early_loading_v0_M1,0,0.15,right,81,1325,True,1319,-6,True,True,True
positive_0p15_right_early_loading_v0_M1,0,0.15,right,85,1580,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,3,460,True,419,-41,True,True,True
positive_0p15_right_early_loading_v2_M1,2,0.15,right,4,516,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,9,929,True,889,-40,True,True,True
positive_0p15_right_early_loading_v2_M1,2,0.15,right,81,1712,True,1709,-3,True,True,True
positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,1,404,True,319,-85,True,True,True
positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,11,2188,True,2149,-39,True,True,True
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,1,878,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,6,1983,True,1909,-74,True,True,True
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,8,2629,True,2579,-50,True,True,True
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,1,546,True,489,-57,True,True,True
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,9,1784,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,13,2271,True,2199,-72,True,True,True
positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,1,509,True,439,-70,True,True,True
positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,4,1097,True,1009,-88,True,True,True
positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,2,944,True,859,-85,True,True,True
positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,5,1511,True,1419,-92,True,True,True
positive_0p20_left_early_loading_v1_M1,1,0.2,left,1,380,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,18,887,True,829,-58,True,True,True
positive_0p20_left_early_loading_v1_M1,1,0.2,left,19,944,True,929,-15,True,True,True
positive_0p20_left_early_loading_v1_M1,1,0.2,left,58,1453,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,78,1978,False,,,False,False,False
positive_0p20_left_early_loading_v2_M1,2,0.2,left,1,243,True,269,26,False,False,True
positive_0p20_left_early_loading_v2_M1,2,0.2,left,28,1218,True,1149,-69,True,True,True
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,8,1276,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,11,1859,True,1789,-70,True,True,True
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,14,2559,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,1,547,True,509,-38,True,True,True
positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,11,2879,True,2859,-20,True,True,True
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,0,250,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,3,864,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,5,1395,True,1329,-66,True,True,True
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,8,2008,True,1939,-69,True,True,True
positive_0p20_left_mid_late_stance_v2_M1,2,0.2,left,4,2164,True,2079,-85,True,True,True
positive_0p20_right_early_loading_v0_M1,0,0.2,right,3,388,False,,,False,False,False
positive_0p20_right_early_loading_v0_M1,0,0.2,right,10,804,True,779,-25,True,True,True
positive_0p20_right_early_loading_v0_M1,0,0.2,right,98,1553,True,1559,6,False,True,True
positive_0p20_right_early_loading_v1_M1,1,0.2,right,1,180,False,,,False,False,False
positive_0p20_right_early_loading_v1_M1,1,0.2,right,12,661,True,619,-42,True,True,True
positive_0p20_right_early_loading_v1_M1,1,0.2,right,13,707,False,,,False,False,False
positive_0p20_right_early_loading_v2_M1,2,0.2,right,4,458,True,429,-29,True,True,True
positive_0p20_right_early_loading_v2_M1,2,0.2,right,14,924,True,889,-35,True,True,True
positive_0p20_right_early_loading_v2_M1,2,0.2,right,71,1488,True,1459,-29,True,True,True
positive_0p20_right_early_loading_v2_M1,2,0.2,right,76,1771,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,6,1352,True,1289,-63,True,True,True
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,10,1938,True,1879,-59,True,True,True
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,15,2563,True,2549,-14,True,True,True
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,2,545,True,489,-56,True,True,True
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,9,1711,True,1639,-72,True,True,True
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,13,2284,True,2249,-35,True,True,True
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,16,2909,True,2859,-50,True,True,True
positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,8,1502,True,1419,-83,True,True,True
positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,11,2684,True,2609,-75,True,True,True
positive_0p20_right_mid_late_stance_v2_M1,2,0.2,right,5,2444,True,2349,-95,True,True,True
supplemental_positive_v8_l00,0,0.15,left,1,687,True,599,-88,True,True,True
supplemental_positive_v8_l00,0,0.15,left,2,1279,True,1189,-90,True,True,True
supplemental_positive_v8_l00,0,0.15,left,5,1882,True,1799,-83,True,True,True
supplemental_positive_v8_l00,0,0.15,left,7,2482,True,2399,-83,True,True,True
supplemental_positive_v8_l01,1,0.15,left,1,687,True,609,-78,True,True,True
supplemental_positive_v8_l01,1,0.15,left,2,1282,True,1189,-93,True,True,True
supplemental_positive_v8_l02,2,0.15,left,3,1278,True,1189,-89,True,True,True
supplemental_positive_v8_l03,0,0.15,left,3,1278,True,1189,-89,True,True,True
supplemental_positive_v8_l06,0,0.15,left,1,584,True,509,-75,True,True,True
supplemental_positive_v8_l09,0,0.15,left,7,2933,True,2849,-84,True,True,True
