run_id,fold,speed_mps,foot,physical_episode_id,onset_sample,detected,first_output_sample,latency_ms,detected_by_onset,detected_within_20ms,detected_within_50ms
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v1,1,0.2,left,10,2858,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,3,923,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,5,1392,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,9,2088,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,2,0.2,left,10,2600,False,,,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,1,856,False,,,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,2,1429,True,1419,-10,True,True,True
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,8,1987,False,,,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v0,0,0.2,left,16,2574,False,,,False,False,False
positive_0p20_left_mid_late_stance_native_strong_ice_v1,1,0.2,left,4,1817,True,1809,-8,True,True,True
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,1,281,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,2,373,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,7,779,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v0,0,0.2,right,8,832,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,0,144,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,7,646,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,1,0.2,right,16,799,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,4,444,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,13,911,False,,,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v2,2,0.2,right,15,987,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,1,365,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,7,1551,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,0,0.2,right,13,2760,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,0,188,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,9,1346,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,1,0.2,right,19,2529,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,4,522,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,11,1066,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,13,1701,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,2,0.2,right,23,2894,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,1,476,True,469,-7,True,True,True
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,6,1067,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,13,1660,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,21,2266,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,0,0.2,right,22,2871,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,3,1524,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,6,2075,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v1,1,0.2,right,20,2652,False,,,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v2,2,0.2,right,8,2422,False,,,False,False,False
positive_0p10_left_early_loading_v0_M1,0,0.1,left,4,627,False,,,False,False,False
positive_0p10_left_early_loading_v0_M1,0,0.1,left,20,1096,False,,,False,False,False
positive_0p10_left_early_loading_v1_M1,1,0.1,left,1,382,False,,,False,False,False
positive_0p10_left_early_loading_v1_M1,1,0.1,left,18,932,False,,,False,False,False
positive_0p10_left_early_loading_v1_M1,1,0.1,left,42,1528,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,1,738,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,3,1264,True,1249,-15,True,True,True
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,6,1876,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v0_M1,0,0.1,left,8,2460,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,1,546,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,2,1065,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v1_M1,1,0.1,left,5,1657,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,0,255,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,2,859,False,,,False,False,False
positive_0p10_left_mid_loading_early_stance_v2_M1,2,0.1,left,4,1409,True,1399,-10,True,True,True
positive_0p10_left_mid_late_stance_v1_M1,1,0.1,left,1,587,False,,,False,False,False
positive_0p10_right_early_loading_v0_M1,0,0.1,right,1,307,False,,,False,False,False
positive_0p10_right_early_loading_v0_M1,0,0.1,right,10,791,False,,,False,False,False
positive_0p10_right_early_loading_v0_M1,0,0.1,right,24,946,False,,,False,False,False
positive_0p10_right_early_loading_v0_M1,0,0.1,right,76,1569,False,,,False,False,False
positive_0p10_right_early_loading_v1_M1,1,0.1,right,13,660,False,,,False,False,False
positive_0p10_right_early_loading_v2_M1,2,0.1,right,6,925,False,,,False,False,False
positive_0p10_right_early_loading_v2_M1,2,0.1,right,78,1705,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,1,402,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,4,1028,True,979,-49,True,True,True
positive_0p10_right_mid_loading_early_stance_v0_M1,0,0.1,right,15,2750,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,5,793,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v1_M1,1,0.1,right,12,1962,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,2,1147,False,,,False,False,False
positive_0p10_right_mid_loading_early_stance_v2_M1,2,0.1,right,6,2330,False,,,False,False,False
positive_0p10_right_mid_late_stance_v0_M1,0,0.1,right,1,507,False,,,False,False,False
positive_0p10_right_mid_late_stance_v2_M1,2,0.1,right,7,2464,False,,,False,False,False
positive_0p15_left_early_loading_v0_M1,0,0.15,left,7,648,False,,,False,False,False
positive_0p15_left_early_loading_v0_M1,0,0.15,left,30,1121,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,1,379,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,17,891,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,50,1459,False,,,False,False,False
positive_0p15_left_early_loading_v1_M1,1,0.15,left,80,1986,False,,,False,False,False
positive_0p15_left_early_loading_v2_M1,2,0.15,left,21,1219,False,,,False,False,False
positive_0p15_left_early_loading_v2_M1,2,0.15,left,29,1444,False,,,False,False,False
positive_0p15_left_mid_loading_early_stance_v1_M1,1,0.15,left,12,2880,True,2859,-21,True,True,True
positive_0p15_left_mid_loading_early_stance_v2_M1,2,0.15,left,6,2107,False,,,False,False,False
positive_0p15_right_early_loading_v0_M1,0,0.15,right,1,306,False,,,False,False,False
positive_0p15_right_early_loading_v0_M1,0,0.15,right,12,794,False,,,False,False,False
positive_0p15_right_early_loading_v0_M1,0,0.15,right,81,1325,False,,,False,False,False
positive_0p15_right_early_loading_v0_M1,0,0.15,right,85,1580,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,3,460,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,4,516,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,9,929,False,,,False,False,False
positive_0p15_right_early_loading_v2_M1,2,0.15,right,81,1712,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,1,404,True,379,-25,True,True,True
positive_0p15_right_mid_loading_early_stance_v0_M1,0,0.15,right,11,2188,True,2169,-19,True,True,True
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,1,878,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,6,1983,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v1_M1,1,0.15,right,8,2629,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,1,546,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,9,1784,False,,,False,False,False
positive_0p15_right_mid_loading_early_stance_v2_M1,2,0.15,right,13,2271,False,,,False,False,False
positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,1,509,False,,,False,False,False
positive_0p15_right_mid_late_stance_v0_M1,0,0.15,right,4,1097,True,1079,-18,True,True,True
positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,2,944,False,,,False,False,False
positive_0p15_right_mid_late_stance_v1_M1,1,0.15,right,5,1511,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,1,380,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,18,887,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,19,944,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,58,1453,False,,,False,False,False
positive_0p20_left_early_loading_v1_M1,1,0.2,left,78,1978,False,,,False,False,False
positive_0p20_left_early_loading_v2_M1,2,0.2,left,1,243,False,,,False,False,False
positive_0p20_left_early_loading_v2_M1,2,0.2,left,28,1218,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,8,1276,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,11,1859,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,left,14,2559,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,1,547,True,539,-8,True,True,True
positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,left,11,2879,True,2859,-20,True,True,True
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,0,250,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,3,864,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,5,1395,False,,,False,False,False
positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,left,8,2008,True,1989,-19,True,True,True
positive_0p20_left_mid_late_stance_v2_M1,2,0.2,left,4,2164,False,,,False,False,False
positive_0p20_right_early_loading_v0_M1,0,0.2,right,3,388,False,,,False,False,False
positive_0p20_right_early_loading_v0_M1,0,0.2,right,10,804,False,,,False,False,False
positive_0p20_right_early_loading_v0_M1,0,0.2,right,98,1553,False,,,False,False,False
positive_0p20_right_early_loading_v1_M1,1,0.2,right,1,180,False,,,False,False,False
positive_0p20_right_early_loading_v1_M1,1,0.2,right,12,661,False,,,False,False,False
positive_0p20_right_early_loading_v1_M1,1,0.2,right,13,707,False,,,False,False,False
positive_0p20_right_early_loading_v2_M1,2,0.2,right,4,458,False,,,False,False,False
positive_0p20_right_early_loading_v2_M1,2,0.2,right,14,924,False,,,False,False,False
positive_0p20_right_early_loading_v2_M1,2,0.2,right,71,1488,False,,,False,False,False
positive_0p20_right_early_loading_v2_M1,2,0.2,right,76,1771,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,6,1352,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,10,1938,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,right,15,2563,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,2,545,True,509,-36,True,True,True
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,9,1711,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,13,2284,False,,,False,False,False
positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,right,16,2909,False,,,False,False,False
positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,8,1502,False,,,False,False,False
positive_0p20_right_mid_late_stance_v1_M1,1,0.2,right,11,2684,False,,,False,False,False
positive_0p20_right_mid_late_stance_v2_M1,2,0.2,right,5,2444,False,,,False,False,False
supplemental_positive_v8_l00,0,0.15,left,1,687,False,,,False,False,False
supplemental_positive_v8_l00,0,0.15,left,2,1279,False,,,False,False,False
supplemental_positive_v8_l00,0,0.15,left,5,1882,False,,,False,False,False
supplemental_positive_v8_l00,0,0.15,left,7,2482,False,,,False,False,False
supplemental_positive_v8_l01,1,0.15,left,1,687,False,,,False,False,False
supplemental_positive_v8_l01,1,0.15,left,2,1282,False,,,False,False,False
supplemental_positive_v8_l02,2,0.15,left,3,1278,False,,,False,False,False
supplemental_positive_v8_l03,0,0.15,left,3,1278,False,,,False,False,False
supplemental_positive_v8_l06,0,0.15,left,1,584,False,,,False,False,False
supplemental_positive_v8_l09,0,0.15,left,7,2933,True,2919,-14,True,True,True
