run_id,pair_id,role,target_foot,foot,actual_first_affected_foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,touchdown_sample,physical_onset_sample,time_from_touchdown_to_onset_ms,active_physical_slip_intervals,maximum_contact_anchor_drift_m,stable_loaded_contact_valid,fall_time_s,fall_reason,first_fall_censor_boundary,post_fall_excluded_sample_count,air_mask_sample_count,touchdown_mask_sample_count,invalid_mask_sample_count,contralateral_physical_slip_contamination,variation_index,variation_id,phase_offset,phase_fraction,command_delay_s,initial_perturbation
supplemental_positive_v8_l03,v8_pair_03,positive,left,right,left,2,1309,1624,1309,,,[],0.008074481971561909,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_positive_v8_l03,v8_pair_03,positive,left,right,left,3,1913,2226,1913,,,[],0.0069852001033723354,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_positive_v8_l03,v8_pair_03,positive,left,right,left,4,2514,2828,2514,,,[],0.0070686060935258865,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,0,33,140,33,,,[],0.0017886043060570955,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,1,398,748,398,,,[],0.00534013519063592,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,2,749,763,749,,,[],0.0008342882501892745,True,,,,0,0,10,13,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,3,1025,1364,1025,,,[],0.002342413878068328,True,,,,0,0,10,14,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,4,1632,1951,1632,,,[],0.002015880309045315,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,5,1952,1964,1952,,,[],0.000492095306981355,False,,,,0,0,10,12,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,6,2232,2551,2232,,,[],0.0019751640502363443,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,7,2552,2564,2552,,,[],0.0005343927186913788,False,,,,0,0,10,12,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,left,none,8,2832,3000,2832,,,[],0.002017309656366706,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,right,none,0,49,425,49,,,[],0.0032141872216016054,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,right,none,1,726,1064,726,,,[],0.00537918834015727,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,right,none,2,1329,1665,1329,,,[],0.005610545631498098,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,right,none,3,1929,2265,1929,,,[],0.005974531639367342,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_control_v8_l03,v8_pair_03,control,left,right,none,4,2529,2865,2529,,,[],0.005969243124127388,True,,,,0,0,10,10,False,12,V8_L03,-0.13999999999999996,0.27,0.05,"[0.0005769898956369509, -0.0002809221591442534, 0.0014388559330953963]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,0,39,89,39,,,[],0.0007093122112564743,True,,,,0,0,10,19,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,1,303,666,303,,,[],0.03902474790811539,True,,,,0,0,10,19,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,2,923,1168,923,,,[],0.01899089105427265,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,3,1169,1270,1169,,,[],0.004212301690131426,True,,,,0,0,10,15,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,4,1529,1776,1529,,,[],0.01714738830924034,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,5,1777,1866,1777,,,[],0.0038550400640815496,True,,,,0,0,10,16,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,6,2129,2345,2129,,,[],0.006619063671678305,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,7,2346,2474,2346,,,[],0.0022716675885021687,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,left,none,8,2737,3000,2737,,,[],0.022062497213482857,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,0,37,327,37,,,[],0.0029768517706543207,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,1,628,946,628,,,[],0.0071079665794968605,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,2,1232,1552,1232,,,[],0.0066156573593616486,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,3,1558,1561,1558,,,[],0.0004036479804199189,False,,,,0,0,3,3,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,4,1829,2151,1829,,,[],0.007455510552972555,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,5,2157,2160,2157,,,[],0.0004206959274597466,False,,,,0,0,3,3,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l04,v8_pair_04,positive,left,right,none,6,2434,2766,2434,,,[],0.006567096337676048,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,0,39,89,39,,,[],0.0007093122112564743,True,,,,0,0,10,19,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,1,303,684,303,,,[],0.007899192161858082,True,,,,0,0,10,14,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,2,947,1290,947,,,[],0.0020555786322802305,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,3,1555,1885,1555,,,[],0.001715517253614962,True,,,,0,0,10,14,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,4,2152,2484,2152,,,[],0.0019175540655851364,True,,,,0,0,10,14,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,left,none,5,2749,3000,2749,,,[],0.002344326116144657,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,0,37,327,37,,,[],0.0029768517706543207,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,1,643,984,643,,,[],0.0046593849547207355,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,2,1252,1590,1252,,,[],0.004886387847363949,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,3,1596,1600,1596,,,[],0.00038005688111297786,False,,,,0,0,4,4,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,4,1847,2185,1847,,,[],0.005720007233321667,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_control_v8_l04,v8_pair_04,control,left,right,none,5,2445,2784,2445,,,[],0.006285565439611673,True,,,,0,0,10,10,False,13,V8_L04,0.0,0.41,0.02,"[0.00029682268200740235, 8.824183071989475e-05, 0.0016814933667546276]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,0,39,89,39,,,[],0.0007094400934875011,True,,,,0,0,10,19,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,1,303,534,303,,,[],0.01598840206861496,True,,,,0,0,10,11,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,2,535,679,535,,,[],0.003686079755425453,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,3,935,1251,935,,,[],0.042811889201402664,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,4,1253,1262,1253,,,[],0.0018527416978031397,False,,,,0,0,9,9,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,5,1528,1802,1528,,,[],0.031432945281267166,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,6,1803,1861,1803,,,[],0.005719627253711224,True,,,,0,0,10,11,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,7,2121,2354,2121,,,[],0.015047714114189148,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,8,2355,2473,2355,,,[],0.0034568412229418755,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,left,none,9,2732,3000,2732,,,[],0.008585494942963123,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,right,none,0,37,327,37,,,[],0.0029777036979794502,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,right,none,1,636,966,636,,,[],0.005670791957527399,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,right,none,2,1236,1554,1236,,,[],0.007767240516841412,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,right,none,3,1827,2145,1827,,,[],0.007634966634213924,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l05,v8_pair_05,positive,left,right,none,4,2433,2763,2433,,,[],0.006133474875241518,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,0,39,89,39,,,[],0.0007094400934875011,True,,,,0,0,10,19,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,1,303,681,303,,,[],0.007913936860859394,True,,,,0,0,10,11,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,2,946,1283,946,,,[],0.0021926837507635355,True,,,,0,0,10,13,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,3,1556,1881,1556,,,[],0.0015462092123925686,True,,,,0,0,10,11,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,4,2153,2480,2153,,,[],0.0018965315539389849,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,left,none,5,2750,3000,2750,,,[],0.0021613948047161102,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,0,37,327,37,,,[],0.0029777036979794502,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,1,643,984,643,,,[],0.004978045355528593,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,2,1253,1592,1253,,,[],0.004784899298101664,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,3,1596,1601,1596,,,[],0.0003623127122409642,False,,,,0,0,5,5,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,4,1848,2186,1848,,,[],0.00560827786102891,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_control_v8_l05,v8_pair_05,control,left,right,none,5,2447,2785,2447,,,[],0.005758869461715221,True,,,,0,0,10,10,False,14,V8_L05,0.0,0.41,0.03,"[0.0015607421679779076, -0.0005621800735247805, 0.0012841729139735185]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,0,39,89,39,,,[],0.0006857530097477138,True,,,,0,0,10,19,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,1,304,591,304,584,281,"[[584,591]]",0.05823312699794769,True,,,,0,0,10,14,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,2,592,654,592,,,[],0.011769658885896206,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,3,913,1194,913,,,[],0.05113851651549339,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,4,1195,1260,1195,,,[],0.010120118036866188,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,5,1518,1785,1518,,,[],0.03742473945021629,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,6,1786,1864,1786,,,[],0.007306420709937811,True,,,,0,0,10,14,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,7,2119,2378,2119,,,[],0.029536865651607513,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,8,2379,2464,2379,,,[],0.00607953779399395,True,,,,0,0,10,14,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,9,2721,2936,2721,,,[],0.007861226797103882,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,left,left,10,2937,3000,2937,,,[],0.0021758705843240023,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,right,left,0,37,328,37,,,[],0.003012329339981079,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,right,left,1,620,942,620,,,[],0.009272901341319084,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,right,left,2,1225,1544,1225,,,[],0.007467524614185095,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,right,left,3,1828,2145,1828,,,[],0.0070829675532877445,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l06,v8_pair_06,positive,left,right,left,4,2427,2745,2427,,,[],0.0073782275430858135,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,0,39,89,39,,,[],0.0006857530097477138,True,,,,0,0,10,19,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,1,304,683,304,,,[],0.007999087683856487,True,,,,0,0,10,13,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,2,946,1290,946,,,[],0.0020966501906514168,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,3,1555,1885,1555,,,[],0.0017166536999866366,True,,,,0,0,10,14,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,4,2152,2484,2152,,,[],0.0019125373801216483,True,,,,0,0,10,14,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,left,none,5,2749,3000,2749,,,[],0.002341849496588111,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,0,37,328,37,,,[],0.003012329339981079,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,1,642,984,642,,,[],0.004986416082829237,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,2,1251,1590,1251,,,[],0.005277379881590605,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,3,1597,1601,1597,,,[],0.00039626884972676635,False,,,,0,0,4,4,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,4,1847,2185,1847,,,[],0.005716849118471146,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_control_v8_l06,v8_pair_06,control,left,right,none,5,2445,2784,2445,,,[],0.006305613089352846,True,,,,0,0,10,10,False,15,V8_L06,0.0,0.41,0.04,"[0.0002914733933655866, 0.0008732290826420532, 0.0016863007545616553]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,0,39,89,39,,,[],0.0006856162799522281,True,,,,0,0,10,19,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,1,304,563,304,,,[],0.03249671310186386,True,,,,0,0,10,12,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,2,564,665,564,,,[],0.006522870622575283,True,,,,0,0,10,15,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,3,921,1171,921,,,[],0.023028839379549026,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,4,1172,1267,1172,,,[],0.005107732955366373,True,,,,0,0,10,17,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,5,1526,1770,1526,,,[],0.017519665881991386,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,6,1771,1866,1771,,,[],0.0041814628057181835,True,,,,0,0,10,16,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,7,2128,2382,2128,,,[],0.021623410284519196,True,,,,0,0,10,10,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
supplemental_positive_v8_l07,v8_pair_07,positive,left,left,none,8,2383,2463,2383,,,[],0.004663282074034214,True,,,,0,0,10,13,False,16,V8_L07,0.0,0.41,0.05,"[0.0016625161407072039, -0.0005734190612621388, 0.0011374837996894864]"
