candidate_id,evaluation_scope,outer_fold,config_id,threshold,persistence_ms,actionable_margin,hysteresis,actionable_episode_count,actionable_episode_detected,actionable_episode_recall,affected_foot_accuracy,crossing_count,median_warning_margin_ms,p95_warning_margin_ms,median_late_latency_ms,p95_late_latency_ms,normal_run_fp,normal_contact_episode_fp,too_early_activation,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,latch_carryover,cross_foot_ownership_violation,worst_speed_recall,safety_total,selected
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,301,30,0.09966777408637874,1.0,129,59.0,96.8,0.0,189.64999999999947,0,98,1,0,0,61,61,0,2,0.08163265306122448,223,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,301,33,0.10963455149501661,1.0,145,50.0,93.7,0.0,158.19999999999973,0,108,3,0,0,59,59,0,2,0.07291666666666667,231,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,301,33,0.10963455149501661,1.0,145,50.0,93.7,0.0,158.19999999999973,0,108,3,0,0,59,59,0,2,0.07291666666666667,231,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,301,43,0.14285714285714285,1.0,191,56.0,97.3,0.0,75.19999999999992,0,143,4,0,0,67,67,0,4,0.13541666666666666,285,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,301,43,0.14285714285714285,1.0,191,56.0,97.3,0.0,75.19999999999992,0,143,4,0,0,67,67,0,4,0.13541666666666666,285,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,301,50,0.16611295681063123,1.0,208,44.5,94.15,0.0,109.19999999999999,0,154,3,0,0,63,63,0,6,0.14285714285714285,289,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,301,50,0.16611295681063123,1.0,208,44.5,94.15,0.0,109.19999999999999,0,154,3,0,0,63,63,0,6,0.14285714285714285,289,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,301,83,0.2757475083056478,1.0,289,57.0,94.75,0.0,82.79999999999998,0,200,5,0,0,66,66,0,10,0.24489795918367346,347,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,301,83,0.2757475083056478,1.0,289,57.0,94.75,0.0,82.79999999999998,0,200,5,0,0,66,66,0,10,0.24489795918367346,347,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,301,74,0.24584717607973422,1.0,293,56.0,97.19999999999999,0.0,106.39999999999998,0,209,7,0,0,69,69,0,8,0.21495327102803738,362,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,301,74,0.24584717607973422,1.0,293,56.0,97.19999999999999,0.0,106.39999999999998,0,209,7,0,0,69,69,0,8,0.21495327102803738,362,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,301,104,0.34551495016611294,1.0,406,61.0,96.8,0.0,41.69999999999999,1,279,17,0,0,82,82,0,13,0.3177570093457944,474,False
R1_seed_202608233,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,301,104,0.34551495016611294,1.0,406,61.0,96.8,0.0,41.69999999999999,1,279,17,0,0,82,82,0,13,0.3177570093457944,474,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,288,30,0.10416666666666667,1.0,95,37.0,89.39999999999999,0.0,21.749999999999986,0,63,2,0,0,37,37,0,4,0.05434782608695652,143,True
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,288,30,0.10416666666666667,1.0,95,37.0,89.39999999999999,0.0,21.749999999999986,0,63,2,0,0,37,37,0,4,0.05434782608695652,143,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,288,46,0.1597222222222222,1.0,147,46.0,90.5,0.0,17.0,0,96,4,0,0,48,48,0,5,0.14130434782608695,201,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,288,46,0.1597222222222222,1.0,147,46.0,90.5,0.0,17.0,0,96,4,0,0,48,48,0,5,0.14130434782608695,201,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,288,40,0.1388888888888889,1.0,134,39.0,89.89999999999999,0.0,17.249999999999986,0,90,4,0,0,51,51,0,7,0.10869565217391304,203,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,288,40,0.1388888888888889,1.0,134,39.0,89.89999999999999,0.0,17.249999999999986,0,90,4,0,0,51,51,0,7,0.10869565217391304,203,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,288,64,0.2222222222222222,1.0,223,48.0,93.25,0.0,25.69999999999999,0,152,6,0,0,61,61,0,9,0.18181818181818182,289,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,288,64,0.2222222222222222,1.0,223,48.0,93.25,0.0,25.69999999999999,0,152,6,0,0,61,61,0,9,0.18181818181818182,289,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,288,67,0.2326388888888889,1.0,245,52.5,87.94999999999999,0.0,8.599999999999966,1,168,7,0,0,55,55,0,11,0.20202020202020202,297,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,288,67,0.2326388888888889,1.0,245,52.5,87.94999999999999,0.0,8.599999999999966,1,168,7,0,0,55,55,0,11,0.20202020202020202,297,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,288,95,0.3298611111111111,1.0,337,59.5,95.09999999999997,0.0,28.99999999999997,1,228,11,0,0,59,59,0,12,0.24242424242424243,370,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,288,95,0.3298611111111111,1.0,337,59.5,95.09999999999997,0.0,28.99999999999997,1,228,11,0,0,59,59,0,12,0.24242424242424243,370,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,288,94,0.3263888888888889,1.0,345,51.0,96.49999999999996,0.0,22.049999999999983,4,233,13,0,0,70,70,0,10,0.23232323232323232,400,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,288,94,0.3263888888888889,1.0,345,51.0,96.49999999999996,0.0,22.049999999999983,4,233,13,0,0,70,70,0,10,0.23232323232323232,400,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,288,122,0.4236111111111111,1.0,448,60.0,90.0,0.0,29.64999999999992,7,303,16,0,0,71,71,0,12,0.3434343434343434,480,False
R1_seed_202608233,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,288,122,0.4236111111111111,1.0,448,60.0,90.0,0.0,29.64999999999992,7,303,16,0,0,71,71,0,12,0.3434343434343434,480,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,353,45,0.1274787535410765,1.0,137,39.5,77.1,0.0,42.999999999999886,0,87,5,0,0,47,47,0,2,0.10714285714285714,188,True
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,353,45,0.1274787535410765,1.0,137,39.5,77.1,0.0,42.999999999999886,0,87,5,0,0,47,47,0,2,0.10714285714285714,188,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,353,55,0.1558073654390935,1.0,189,46.0,80.6,0.0,60.999999999999886,2,127,7,0,0,59,59,0,7,0.15178571428571427,261,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,353,55,0.1558073654390935,1.0,189,46.0,80.6,0.0,60.999999999999886,2,127,7,0,0,59,59,0,7,0.15178571428571427,261,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,353,59,0.1671388101983003,1.0,199,40.0,78.79999999999998,0.0,108.19999999999993,0,134,6,0,0,61,61,0,7,0.1532258064516129,269,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,353,59,0.1671388101983003,1.0,199,40.0,78.79999999999998,0.0,108.19999999999993,0,134,6,0,0,61,61,0,7,0.1532258064516129,269,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,353,71,0.20113314447592068,1.0,268,40.0,79.1,0.0,97.5,0,187,10,0,0,66,66,0,13,0.1693548387096774,342,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,353,71,0.20113314447592068,1.0,268,40.0,79.1,0.0,97.5,0,187,10,0,0,66,66,0,13,0.1693548387096774,342,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,353,73,0.20679886685552407,1.0,286,46.5,81.94999999999999,0.0,94.79999999999986,4,203,9,0,0,70,70,0,13,0.1774193548387097,369,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,353,73,0.20679886685552407,1.0,286,46.5,81.94999999999999,0.0,94.79999999999986,4,203,9,0,0,70,70,0,13,0.1774193548387097,369,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,353,98,0.2776203966005666,1.0,384,47.5,81.05,0.0,89.7999999999999,0,271,13,0,0,70,70,0,22,0.22580645161290322,446,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,353,98,0.2776203966005666,1.0,384,47.5,81.05,0.0,89.7999999999999,0,271,13,0,0,70,70,0,22,0.22580645161290322,446,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,353,96,0.2719546742209632,1.0,408,41.0,82.89999999999999,0.0,90.75,8,295,13,0,0,79,79,0,18,0.23387096774193547,492,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,353,96,0.2719546742209632,1.0,408,41.0,82.89999999999999,0.0,90.75,8,295,13,0,0,79,79,0,18,0.23387096774193547,492,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,353,132,0.37393767705382436,1.0,588,49.0,87.79999999999998,0.0,70.34999999999997,26,428,16,0,0,83,83,0,30,0.31451612903225806,666,False
R1_seed_202608233,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,353,132,0.37393767705382436,1.0,588,49.0,87.79999999999998,0.0,70.34999999999997,26,428,16,0,0,83,83,0,30,0.31451612903225806,666,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,301,20,0.0664451827242525,1.0,79,18.5,45.35,0.0,290.0,0,58,1,0,0,47,47,0,2,0.04081632653061224,155,True
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,301,20,0.0664451827242525,1.0,79,18.5,45.35,0.0,290.0,0,58,1,0,0,47,47,0,2,0.04081632653061224,155,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,301,36,0.11960132890365449,1.0,116,26.0,68.49999999999999,0.0,144.0,0,78,2,0,0,50,50,0,2,0.08333333333333333,182,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,301,36,0.11960132890365449,1.0,116,26.0,68.49999999999999,0.0,144.0,0,78,2,0,0,50,50,0,2,0.08333333333333333,182,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,301,31,0.10299003322259136,1.0,113,25.5,59.44999999999999,0.0,202.5,0,79,2,0,0,51,51,0,2,0.07291666666666667,185,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,301,31,0.10299003322259136,1.0,113,25.5,59.44999999999999,0.0,202.5,0,79,2,0,0,51,51,0,2,0.07291666666666667,185,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,301,62,0.2059800664451827,1.0,178,27.0,94.6,0.0,63.949999999999996,0,111,2,0,0,54,54,0,3,0.17708333333333334,224,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,301,62,0.2059800664451827,1.0,178,27.0,94.6,0.0,63.949999999999996,0,111,2,0,0,54,54,0,3,0.17708333333333334,224,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,301,55,0.18272425249169436,1.0,185,30.5,86.94999999999999,0.0,80.4999999999999,0,123,5,0,0,56,56,0,3,0.14583333333333334,243,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,301,55,0.18272425249169436,1.0,185,30.5,86.94999999999999,0.0,80.4999999999999,0,123,5,0,0,56,56,0,3,0.14583333333333334,243,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,301,81,0.2691029900332226,1.0,243,27.0,92.39999999999998,0.0,63.0,0,154,5,0,0,58,58,0,8,0.23958333333333334,283,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,301,81,0.2691029900332226,1.0,243,27.0,92.39999999999998,0.0,63.0,0,154,5,0,0,58,58,0,8,0.23958333333333334,283,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,301,87,0.28903654485049834,1.0,289,32.0,93.59999999999997,0.0,61.7,0,182,14,0,0,63,63,0,6,0.2653061224489796,328,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,301,87,0.28903654485049834,1.0,289,32.0,93.59999999999997,0.0,61.7,0,182,14,0,0,63,63,0,6,0.2653061224489796,328,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,301,103,0.34219269102990035,1.0,383,36.0,95.0,0.0,53.79999999999998,9,252,21,0,0,68,68,0,11,0.3229166666666667,429,False
R2_seed_202608231,INNER_TRAIN_CONFIG,0,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,301,103,0.34219269102990035,1.0,383,36.0,95.0,0.0,53.79999999999998,9,252,21,0,0,68,68,0,11,0.3229166666666667,429,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,288,25,0.08680555555555555,1.0,165,18.5,36.29999999999999,3.0,237.79999999999967,36,138,2,0,0,41,41,0,1,0.05154639175257732,259,True
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,288,25,0.08680555555555555,1.0,165,18.5,36.29999999999999,3.0,237.79999999999967,36,138,2,0,0,41,41,0,1,0.05154639175257732,259,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,288,37,0.1284722222222222,1.0,214,18.0,32.09999999999998,3.0,137.99999999999935,36,175,2,0,0,44,44,0,3,0.09278350515463918,304,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,288,37,0.1284722222222222,1.0,214,18.0,32.09999999999998,3.0,137.99999999999935,36,175,2,0,0,44,44,0,3,0.09278350515463918,304,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,288,43,0.14930555555555555,1.0,236,21.0,44.94999999999999,0.0,135.59999999999997,36,191,2,0,0,46,46,0,3,0.12371134020618557,324,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,288,43,0.14930555555555555,1.0,236,21.0,44.94999999999999,0.0,135.59999999999997,36,191,2,0,0,46,46,0,3,0.12371134020618557,324,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,288,60,0.20833333333333334,1.0,271,20.0,60.5,0.0,94.64999999999996,36,208,2,0,0,46,46,0,3,0.1956521739130435,341,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,288,60,0.20833333333333334,1.0,271,20.0,60.5,0.0,94.64999999999996,36,208,2,0,0,46,46,0,3,0.1956521739130435,341,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,288,67,0.2326388888888889,1.0,313,28.0,82.24999999999999,0.0,85.7999999999999,38,241,4,0,0,48,48,0,5,0.18556701030927836,384,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,288,67,0.2326388888888889,1.0,313,28.0,82.24999999999999,0.0,85.7999999999999,38,241,4,0,0,48,48,0,5,0.18556701030927836,384,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,288,95,0.3298611111111111,1.0,377,27.5,84.04999999999998,0.0,91.19999999999999,36,274,6,0,0,49,49,0,8,0.31521739130434784,422,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,288,95,0.3298611111111111,1.0,377,27.5,84.04999999999998,0.0,91.19999999999999,36,274,6,0,0,49,49,0,8,0.31521739130434784,422,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,288,108,0.375,1.0,445,30.5,87.65,0.0,81.34999999999984,46,329,6,0,0,50,50,0,9,0.36082474226804123,490,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,288,108,0.375,1.0,445,30.5,87.65,0.0,81.34999999999984,46,329,6,0,0,50,50,0,9,0.36082474226804123,490,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,288,136,0.4722222222222222,1.0,636,36.5,90.0,0.0,43.0,56,476,16,0,0,56,56,0,17,0.4536082474226804,677,False
R2_seed_202608231,INNER_TRAIN_CONFIG,1,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,288,136,0.4722222222222222,1.0,636,36.5,90.0,0.0,43.0,56,476,16,0,0,56,56,0,17,0.4536082474226804,677,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,353,28,0.07932011331444759,1.0,109,17.0,61.0,0.0,24.349999999999973,0,76,5,0,0,43,43,0,5,0.044642857142857144,172,True
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,353,28,0.07932011331444759,1.0,109,17.0,61.0,0.0,24.349999999999973,0,76,5,0,0,43,43,0,5,0.044642857142857144,172,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,353,40,0.11331444759206799,1.0,157,18.0,63.0,0.0,30.899999999999892,0,110,5,0,0,47,47,0,8,0.08928571428571429,217,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,353,40,0.11331444759206799,1.0,157,18.0,63.0,0.0,30.899999999999892,0,110,5,0,0,47,47,0,8,0.08928571428571429,217,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,353,40,0.11331444759206799,1.0,154,18.0,61.0,0.0,25.09999999999988,0,107,6,0,0,48,48,0,8,0.08928571428571429,217,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,353,40,0.11331444759206799,1.0,154,18.0,61.0,0.0,25.09999999999988,0,107,6,0,0,48,48,0,8,0.08928571428571429,217,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,353,61,0.17280453257790368,1.0,232,19.0,70.39999999999995,0.0,82.0,0,163,7,0,0,51,51,0,19,0.14285714285714285,291,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,353,61,0.17280453257790368,1.0,232,19.0,70.39999999999995,0.0,82.0,0,163,7,0,0,51,51,0,19,0.14285714285714285,291,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,353,59,0.1671388101983003,1.0,242,20.0,73.65,0.0,34.59999999999985,7,172,8,0,0,55,55,0,15,0.125,312,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,353,59,0.1671388101983003,1.0,242,20.0,73.65,0.0,34.59999999999985,7,172,8,0,0,55,55,0,15,0.125,312,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.10_h0.05,0.7,5,0.1,0.05,353,97,0.2747875354107649,1.0,353,25.0,79.99999999999996,0.0,56.199999999999875,1,240,11,0,0,53,53,0,28,0.23076923076923078,386,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.70_p5_m0.00_h0.05,0.7,5,0.0,0.05,353,97,0.2747875354107649,1.0,353,25.0,79.99999999999996,0.0,56.199999999999875,1,240,11,0,0,53,53,0,28,0.23076923076923078,386,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,353,93,0.26345609065155806,1.0,371,29.0,78.0,0.0,59.99999999999996,9,262,12,0,0,60,60,0,23,0.20535714285714285,426,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,353,93,0.26345609065155806,1.0,371,29.0,78.0,0.0,59.99999999999996,9,262,12,0,0,60,60,0,23,0.20535714285714285,426,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.10_h0.05,0.7,3,0.1,0.05,353,139,0.3937677053824363,1.0,571,32.0,87.5,0.0,53.49999999999997,17,401,19,0,0,63,63,0,38,0.3125,601,False
R2_seed_202608231,INNER_TRAIN_CONFIG,2,t0.70_p3_m0.00_h0.05,0.7,3,0.0,0.05,353,139,0.3937677053824363,1.0,571,32.0,87.5,0.0,53.49999999999997,17,401,19,0,0,63,63,0,38,0.3125,601,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.10_h0.05,0.99,5,0.1,0.05,301,10,0.03322259136212625,1.0,51,9.0,59.4,0.0,138.29999999999998,0,37,3,0,0,31,31,0,2,0.010416666666666666,104,True
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.99_p5_m0.00_h0.05,0.99,5,0.0,0.05,301,10,0.03322259136212625,1.0,51,9.0,59.4,0.0,138.29999999999998,0,37,3,0,0,31,31,0,2,0.010416666666666666,104,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.10_h0.05,0.99,3,0.1,0.05,301,12,0.03986710963455149,1.0,73,40.0,61.2,0.0,135.7,0,57,3,0,0,39,39,0,4,0.020833333333333332,142,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.99_p3_m0.00_h0.05,0.99,3,0.0,0.05,301,12,0.03986710963455149,1.0,73,40.0,61.2,0.0,135.7,0,57,3,0,0,39,39,0,4,0.020833333333333332,142,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.10_h0.05,0.95,5,0.1,0.05,301,23,0.07641196013289037,1.0,105,31.0,64.39999999999998,0.0,5.799999999999997,0,76,5,0,0,47,47,0,5,0.020833333333333332,180,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.95_p5_m0.00_h0.05,0.95,5,0.0,0.05,301,23,0.07641196013289037,1.0,105,31.0,64.39999999999998,0.0,5.799999999999997,0,76,5,0,0,47,47,0,5,0.020833333333333332,180,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.10_h0.05,0.95,3,0.1,0.05,301,44,0.1461794019933555,1.0,167,34.5,75.19999999999999,0.0,54.150000000000084,0,115,6,0,0,58,58,0,7,0.0625,244,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.95_p3_m0.00_h0.05,0.95,3,0.0,0.05,301,44,0.1461794019933555,1.0,167,34.5,75.19999999999999,0.0,54.150000000000084,0,115,6,0,0,58,58,0,7,0.0625,244,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.10_h0.05,0.85,5,0.1,0.05,301,75,0.24916943521594684,1.0,230,31.0,68.59999999999998,0.0,50.29999999999997,0,142,8,0,0,57,57,0,12,0.11458333333333333,276,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.85_p5_m0.00_h0.05,0.85,5,0.0,0.05,301,75,0.24916943521594684,1.0,230,31.0,68.59999999999998,0.0,50.29999999999997,0,142,8,0,0,57,57,0,12,0.11458333333333333,276,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.10_h0.05,0.85,3,0.1,0.05,301,99,0.3289036544850498,1.0,337,34.0,68.19999999999999,0.0,50.599999999999966,0,213,10,0,0,65,65,0,15,0.20833333333333334,368,False
R2_seed_202608232,INNER_TRAIN_CONFIG,0,t0.85_p3_m0.00_h0.05,0.85,3,0.0,0.05,301,99,0.3289036544850498,1.0,337,34.0,68.19999999999999,0.0,50.599999999999966,0,213,10,0,0,65,65,0,15,0.20833333333333334,368,False
